IPE;Champ;Statut;Annee;Period;Code;Intitule;Valeur
590781811;MCO;PUBLIC;2023;1;mnt_ace_valo;Montant ACE valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_ext_valo;Montant DMI externe valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_med_ext_valo;Montant Médicament externe valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_fu1;Valorisation 100% Forfait âge 1 et frais associés ;14654.43
590781811;MCO;PUBLIC;2023;1;mnt_fu1_am;Valorisation AM  Forfait âge 1 et frais associés ;10457.91
590781811;MCO;PUBLIC;2023;1;mnt_fu1_valo;Montant  Forfait âge 1 et frais associés  valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_fu2;Valorisation 100%  Forfait âge 2 et frais associés ;14654.43
590781811;MCO;PUBLIC;2023;1;mnt_fu2_am;Valorisation AM  Forfait âge 2 et frais associés ;10457.91
590781811;MCO;PUBLIC;2023;1;mnt_fu2_valo;Montant  Forfait âge 2 et frais associés  valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_fu3;Valorisation 100% Forfait âge 3 et frais associés ;14654.43
590781811;MCO;PUBLIC;2023;1;mnt_fu3_am;Valorisation AM  Forfait âge 3 et frais associés ;10457.91
590781811;MCO;PUBLIC;2023;1;mnt_fu3_valo;Montant  Forfait âge 3  et frais associé valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_fu4;Valorisation 100% Forfait âge 4 et frais associés ;14654.43
590781811;MCO;PUBLIC;2023;1;mnt_fu4_am;Valorisation AM  Forfait âge 4 et frais associés ;10457.91
590781811;MCO;PUBLIC;2023;1;mnt_fu4_valo;Montant  Forfait âge 4  et frais associé valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_fides_ace_am;Montant FIDES AM;10433.91
590781811;MCO;PUBLIC;2023;1;mnt_fides_ace_br;Montant FIDES BR;14630.43
590781811;MCO;PUBLIC;2023;1;nb_fu1;Nombre Forfait âge 1;0
590781811;MCO;PUBLIC;2023;1;nb_fu2;Nombre Forfait âge 2;0
590781811;MCO;PUBLIC;2023;1;nb_fu3;Nombre Forfait âge 3;0
590781811;MCO;PUBLIC;2023;1;nb_fu4;Nombre Forfait âge 4;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_n_1;Valorisation RSA 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_n_1_am;Valorisation RSA 2022 AM;0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_n_1;Valorisation DMI 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_mon_n_1;Valorisation MON 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_med_apac_n_1;Valorisation MED AP-AC 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_trans_n_1;Valorisation Transport 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ivg_n_1;Valorisation IVG 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ivg_n_1_am;Valorisation IVG 2022 AM;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_fides_n_1;Montant RSA  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_ivg_fides_n_1;Montant IVG  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_mon_fides_n_1;Montant Médicament  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_fides_n_1;Montant DMI  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_med_apac_fides_n_1;Montant Médicament AP-AC  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_trans_fides_n_1;Valorisation Transport 2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_n_1_ame;Valorisation RSA 2022 AME;0
590781811;MCO;PUBLIC;2023;1;mnt_mon_n_1_ame;Valorisation MON 2022 AME;0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_n_1_ame;Valorisation DMI 2022 AME;0
590781811;MCO;PUBLIC;2023;1;mnt_med_apac_n_1_ame;Valorisation MED AP-AC 2022 AME;0
590781811;MCO;PUBLIC;2023;1;mnt_trans_n_1_ame;Valorisation Transport 2022 AME;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_n_1_su;Valorisation RSA 2022 Soins Urgents;0
590781811;MCO;PUBLIC;2023;1;mnt_mon_n_1_su;Valorisation MON 2022 Soins Urgents;0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_n_1_su;Valorisation DMI 2022 Soins Urgents;0
590781811;MCO;PUBLIC;2023;1;mnt_med_apac_n_1_su;Valorisation MED AP-AC 2022 SU;0
590781811;MCO;PUBLIC;2023;1;mnt_trans_n_1_su;Valorisation Transport 2022 SU;0
590781811;MCO;PUBLIC;2023;1;score_sej_lamda_n_1;Score LAMDA Séjour  n-1 (score 3.V)|Score 3.V;0
590781811;MCO;PUBLIC;2023;1;mnt_rac_det_n_1;Montant de l'avance RAC estimé 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_n_1_valo;Montant RSA  2022 valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_ivg_n_1_valo;Montant IVG  2022 valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_n_1_valo;Montant Médicament  2022 valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_mon_n_1_valo;Montant DMI  2022 valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_med_apac_n_1_valo;Montant Médicament AP-AC 2022 valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_trans_n_1_valo;Montant Transport 2022 valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;mnt_hpr_n_1_br;Montant BR prestations HPR;0
590781811;MCO;PUBLIC;2023;1;mnt_hpr_n_1_am;Montant AM prestations HPR;0
590781811;MCO;PUBLIC;2023;1;mnt_hpr_n_1_valo;Montant valorisé par OVALIDE prestations HPR (hors fides);0
590781811;MCO;PUBLIC;2023;1;mnt_hpr_n_1_arv;Montant du HPR;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_n_1_arv;Montant du GHS + Suppléments 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_po_n_1_arv;Montant du PO 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_fu_n_1_arv;Montant du Forfaits Urgences 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ivg_n_1_arv;Montant du IVG 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_trans_n_1_arv;Montant du Transport 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_DP_c_n_1_arv;Montant du Alt Dialyse 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_atu_n_1_arv;Montant du ATU Gynécologiques 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ffm_n_1_arv;Montant du FFM 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_se_n_1_arv;Montant du SE 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ace_n_1_arv_am;Montant du ACE 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_ame_n_1_arv;Montant du GHS + Suppléments AME 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_rsa_su_n_1_arv;Montant du GHS + Suppléments SU 2022 ;0
590781811;MCO;PUBLIC;2023;1;mnt_rac_det_n_1_arv;Montant du RAC détenus Séjours 2022 ;0
590781811;MCO;PUBLIC;2023;1;mnt_ace_n_1_rac_det_arv;Montant du RAC détenus ACE 2022 ;0
590781811;MCO;PUBLIC;2023;1;mnt_trans_ame_n_1_arv;Montant du Transport AME;0
590781811;MCO;PUBLIC;2023;1;mnt_trans_su_n_1_arv;Montant du Transport SU;0
590781811;MCO;PUBLIC;2023;1;mnt_ace_n_1_t;Valorisation totale actes et consultations externes 2022 AM;0
590781811;MCO;PUBLIC;2023;1;mnt_ace_n_1_t_am;Valorisation totale actes et consultations externes 2022 AM;0
590781811;MCO;PUBLIC;2023;1;mnt_ace_n_1_av_am;Valorisation actes et consultations externes arrêté de versement 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ace_n_1_rac_det;Montant estimé de la part complémentaire des ACE pour les détenus  2022;0
590781811;MCO;PUBLIC;2023;1;mnt_DP_c_n_1_am;Montant dépense alternative à la dialyse en centre AM;0
590781811;MCO;PUBLIC;2023;1;mnt_atu_n_1_am;Valorisation AM ATU Gynécologiques 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_fu_n_1_am;Valorisation AM Forfaits urgences 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ffm_n_1_am;Valorisation AM FFM 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_se_n_1_am;Valorisation AM SE 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_n_1_ext;Valorisation DM en externe (DM + APE) 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_med_n_1_ext;Valorisation Médicaments en externe (MED + APE) 2022;0
590781811;MCO;PUBLIC;2023;1;score_ace_lamda_n_1;Score LAMDA ACE  n-1 (score 4.V)|Score 4.V;0
590781811;MCO;PUBLIC;2023;1;mnt_ace_n_1_fides;Montant estimé FIDES actes et consultations externes 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_DP_c_n_1_fides;Montant estimé FIDES dépense alternative à la dialyse en centre AM;0
590781811;MCO;PUBLIC;2023;1;mnt_atu_n_1_fides;Montant estimé FIDES ATU Gynécologiques 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_fu_n_1_fides;Montant estimé FIDES Forfait urgences 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_ffm_n_1_fides;Montant estimé FIDES FFM 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_se_n_1_fides;Montant estimé FIDES SE 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_dmi_n_1_ext_fides;Montant estimé FIDES DM en externe (DM + APE) 2022;0
590781811;MCO;PUBLIC;2023;1;mnt_med_n_1_ext_fides;Montant estimé FIDES Médicaments en externe (MED + APE) 2022;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_ame_transports_sej_lamda;Montant notifie pour transports séjour AME LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_su_ghs_lamda;Montant notifie pour Forfait GHS + supplément soins urgents LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_su_dmi_lamda;Montant notifie pour DMI séjour soins urgents LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_su_med_les_sej_lamda;Montant notifie pour Médicaments séjour soins urgents LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_su_med_apac_sej_lamda;Montant notifie pour Médicaments AP-AC séjour soins urgents LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_det_rac_lamda;Montant notifie pour Montant detenus RAC estimé LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_det_ace_lamda;Montant notifie pour Montant detenus ACE y/C ATU/FFM/SE part complémentaire estimé LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_det_dap_fichsup_lamda;Montant notifie pour Montant detenus DAP Fichsup LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_hpr_lamda;Montant notifie pour HPR LAMDA;0
590781811;MCO;PUBLIC;2023;1;montant_notifie_transports_lamda;Montant notifie pour Transports LAMDA;0
590781811;MCO;PUBLIC;2023;1;max_hpr_valo;Montant cumulé calculé HPR pour la période;0
590781811;MCO;PUBLIC;2023;1;lamda_main_ghs;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_po;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_ivg;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_dmi_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_med_les_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_med_apac_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_alt_dia;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_atu;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_ffm;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_se;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_fu;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_ace;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_dmi_ace;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_med_ace;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_ame_ghs;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_ame_dmi_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_ame_med_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_ame_med_atu_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_su_ghs;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_su_dmi_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_su_med_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_su_med_atu_sej;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_detenus_rac;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_detenus_ace;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_detenus_dap_fichsup;Montant lamda du mois (col J);0
590781811;MCO;PUBLIC;2023;1;lamda_main_transports;Montant lamda du mois (col J);null
590781811;MCO;PUBLIC;2023;1;fides_ace;FIDES ace transmis;0
590781811;MCO;PUBLIC;2023;1;fides_sejour;FIDES sejour transmis;0
590781811;MCO;PUBLIC;2023;1;nb_cart;Nombre de suppléments Car-T cells;0
590781811;MCO;PUBLIC;2023;1;mnt_cart;Valorisation 100% suppléments Car-T cells;0
590781811;MCO;PUBLIC;2023;1;mnt_cart_am;Valorisation AM suppléments Car-T cells;0
590781811;MCO;PUBLIC;2023;1;nb_fu0;Nombre Forfait âge 0;0
590781811;MCO;PUBLIC;2023;1;mnt_fu0;Valorisation 100% Forfait âge 0 et frais associés ;0
590781811;MCO;PUBLIC;2023;1;mnt_fu0_am;Valorisation AM  Forfait âge 0 et frais associés ;0
590781811;MCO;PUBLIC;2023;1;mnt_fu0_valo;Montant  Forfait âge 0 et frais associés  valorisé par OVALIDE (hors FIDES);0
590781811;MCO;PUBLIC;2023;1;montant_notifie_su_transports_sej_lamda;Montant notifie pour transports séjour soins urgents LAMDA;0
590781811;MCO;PUBLIC;2023;1;dateAffectationMontantsParArs;Date de la dernière affectation de tous les montants par l'ARS;null
590781811;MCO;PUBLIC;2023;1;Date de validation par l'etablissement;ValidationES;2023-02-28 09:04:37
590781811;MCO;PUBLIC;2023;1;Date de validation par l'ARS;ValidationARS;2023-03-06 10:01:38
590781811;MCO;PUBLIC;2023;1;Finess du domaine PMSI;FinessPMSI;590781811
590781811;MCO;PUBLIC;2023;1;RSA et autres fichiers complémentaires;ano-rsa-fichcomp;2023-02-21 10:10:58
590781811;MCO;PUBLIC;2023;1;Résumés Anonymes de Facturation des Actes Externes Liés (RAFAEL),;rafael;2023-02-21 10:15:51
590781811;MCO;PUBLIC;2023;1;Lamda des RSA et autres fichiers complémentaires;lamda-ano-rsa-fichcomp;NA
590781811;MCO;PUBLIC;2023;1;Lamda des Résumés Anonymes de Facturation des Actes Externes Liés (RAFAEL);lamda-rafael;NA
590781811;MCO;PUBLIC;2023;1;Lactarium;lac;NA
590781811;MCO;PUBLIC;2023;1;SMUR;smur;NA
590781811;MCO;PUBLIC;2023;1;PPCO;ppco;NA
590781811;MCO;PUBLIC;2023;1;Fichsup médicaments dispensés en USMP;usmp;NA
590781811;MCO;PUBLIC;2023;1;Tests Diagnostic Sars Covid;dsc;2023-02-27 04:07:18
590781811;MCO;PUBLIC;2023;1;Fichsup Vaccins;vac;NA
590781811;MCO;PUBLIC;2023;1;Fichsup Monkey Pox;fichsup_mkp;NA
590781811;MCO;PUBLIC;2023;1;DATEXP HTNM;datexp-htnm;NA
590781811;MCO;PUBLIC;2023;1;RIHN;bphn;NA
590781902;MCO;PUBLIC;2023;1;coefgeo;Coefficient géographique;1
590781902;MCO;PUBLIC;2023;1;eff;Nombre séjours/séances;2671
590781902;MCO;PUBLIC;2023;1;mnt_rdth;Valorisation 100% actes RDTH en Hospit.;0
590781902;MCO;PUBLIC;2023;1;mnt_rdth_am;Valorisation Am actes RDTH en Hospit.;0
590781902;MCO;PUBLIC;2023;1;mnt_ghs50;Valorisation 100% réhospitalisation même GHS (à déduire);0
590781902;MCO;PUBLIC;2023;1;mnt_ghs50_am;Valorisation AM réhospitalisation même GHS (à déduire);0
590781902;MCO;PUBLIC;2023;1;ghs50;Nombre réhospitalisation même GHS;0
590781902;MCO;PUBLIC;2023;1;mnt_caisson;Montant des actes de caisson hyperbare en sus;0
590781902;MCO;PUBLIC;2023;1;mnt_caisson_am;Montant des actes de caisson hyperbare AM;0
590781902;MCO;PUBLIC;2023;1;mnt_dia;Montant des séances de dialyse (HD et entrainement);0
590781902;MCO;PUBLIC;2023;1;mnt_dia_am;Montant des séances de dialyse AM;0
590781902;MCO;PUBLIC;2023;1;mnt_fi;Valorisation 100% séjours avec Forfait innovation;0
590781902;MCO;PUBLIC;2023;1;mnt_fi_am;Valorisation AM séjours avec Forfait innovation;0
590781902;MCO;PUBLIC;2023;1;mnt_exh;Valorisation 100% journées extrême haut;161744.45
590781902;MCO;PUBLIC;2023;1;mnt_exh_am;Valorisation AM journées extrême haut;160148.17
590781902;MCO;PUBLIC;2023;1;mnt_ghs;Valorisation 100% des GHS (y compris forfaits dialyse et innovation);5530210.26
590781902;MCO;PUBLIC;2023;1;mnt_ghs_am;Valorisation AM des GHS (y compris forfaits dialyse et innovation);5151288.52
590781902;MCO;PUBLIC;2023;1;mnt_jrea;Valorisation 100% suppléments de réanimation;397180.82
590781902;MCO;PUBLIC;2023;1;mnt_jrea_am;Valorisation AM suppléments de réanimation;394222.9
590781902;MCO;PUBLIC;2023;1;mnt_nn1;Valorisation 100% suppléments de néonat sans SI;66581.82
590781902;MCO;PUBLIC;2023;1;mnt_nn1_am;Valorisation AM suppléments de néonat sans SI;66115.75
590781902;MCO;PUBLIC;2023;1;mnt_nn2;Valorisation 100% suppléments de néonat avec SI;0
590781902;MCO;PUBLIC;2023;1;mnt_nn2_am;Valorisation AM suppléments de néonat avec SI;0
590781902;MCO;PUBLIC;2023;1;mnt_nn3;Valorisation 100% suppléments de réanimation néonat;0
590781902;MCO;PUBLIC;2023;1;mnt_nn3_am;Valorisation AM suppléments de réanimation néonat;0
590781902;MCO;PUBLIC;2023;1;mnt_po;Valorisation 100% prélévements dorgane;0
590781902;MCO;PUBLIC;2023;1;mnt_po_am;Valorisation AM prélévements dorgane;0
590781902;MCO;PUBLIC;2023;1;mnt_rep;Valorisation 100% suppléments de réanimation pédiatrique;0
590781902;MCO;PUBLIC;2023;1;mnt_rep_am;Valorisation AM suppléments de réanimation pédiatrique;0
590781902;MCO;PUBLIC;2023;1;mnt_sc_v;Valorisation 100% suppléments de surveillance continue validés ;2149.47
590781902;MCO;PUBLIC;2023;1;mnt_sc_v_am;Valorisation AM suppléments de surveillance continue validés ;2063.28
590781902;MCO;PUBLIC;2023;1;mnt_sejc;Valorisation 100% extrême bas (à déduire);-10668.84
590781902;MCO;PUBLIC;2023;1;mnt_sejc_am;Valorisation AM extrême bas (à déduire);-10294.71
590781902;MCO;PUBLIC;2023;1;mnt_si_v;Valorisation 100% suppléments de soins intensifs validés;104785.52
590781902;MCO;PUBLIC;2023;1;mnt_si_v_am;Valorisation AM suppléments de soins intensifs validés;102629.09
590781902;MCO;PUBLIC;2023;1;mnt_sdc;Valorisation 100% suppléments défibrillateur cardiaque;0
590781902;MCO;PUBLIC;2023;1;mnt_sdc_am;Valorisation AM suppléments défibrillateur cardiaque;0
590781902;MCO;PUBLIC;2023;1;mnt_suppdia;Montant des actes de dialyse en sus;0
590781902;MCO;PUBLIC;2023;1;mnt_suppdia_am;Montant des actes de dialyse en sus AM;0
590781902;MCO;PUBLIC;2023;1;mnt_tot;Total Valorisation 100%;6264845.98
590781902;MCO;PUBLIC;2023;1;mnt_tot_am;Total Valorisation AM;5878546.28
590781902;MCO;PUBLIC;2023;1;nb_9610;Nombre d'actes GHS 9610;0
590781902;MCO;PUBLIC;2023;1;nb_9619;Nombre d'actes GHS 9619;0
590781902;MCO;PUBLIC;2023;1;nb_9639;Nombre d'actes GHS 9639;0
590781902;MCO;PUBLIC;2023;1;nb_9620;Nombre d'actes GHS 9620;0
590781902;MCO;PUBLIC;2023;1;nb_9621;Nombre d'actes GHS 9621;0
590781902;MCO;PUBLIC;2023;1;nb_9622;Nombre d'actes GHS 9622;0
590781902;MCO;PUBLIC;2023;1;nb_9623;Nombre d'actes GHS 9623;0
590781902;MCO;PUBLIC;2023;1;nb_9625;Nombre d'actes GHS 9625;0
590781902;MCO;PUBLIC;2023;1;nb_9631;Nombre d'actes GHS 9631;0
590781902;MCO;PUBLIC;2023;1;nb_9632;Nombre d'actes GHS 9632;0
590781902;MCO;PUBLIC;2023;1;nb_9633;Nombre d'actes GHS 9633;0
590781902;MCO;PUBLIC;2023;1;nb_dia;Nombre de séances de dialyse;0
590781902;MCO;PUBLIC;2023;1;nb_dia_ent;Nombre de séances d'entrainement à la dialyse (HD et DP);0
590781902;MCO;PUBLIC;2023;1;nb_dia_hd;Nombre de séances d'hémodialyse;0
590781902;MCO;PUBLIC;2023;1;nbfi01;Nombre de séjours avec Forfait Innovation I01;0
590781902;MCO;PUBLIC;2023;1;nbfi02;Nombre de séjours avec Forfait Innovation I02;0
590781902;MCO;PUBLIC;2023;1;nbfi03;Nombre de séjours avec Forfait Innovation I03;0
590781902;MCO;PUBLIC;2023;1;nbfi04;Nombre de séjours avec Forfait Innovation I04;0
590781902;MCO;PUBLIC;2023;1;nbfi05;Nombre de séjours avec Forfait Innovation I05;0
590781902;MCO;PUBLIC;2023;1;nbfi061;Nombre de séjours avec Forfait Innovation I061;0
590781902;MCO;PUBLIC;2023;1;nbfi062;Nombre de séjours avec Forfait Innovation I062;0
590781902;MCO;PUBLIC;2023;1;nbfi07;Nombre de séjours avec Forfait Innovation I07;0
590781902;MCO;PUBLIC;2023;1;nbfi08;Nombre de séjours avec Forfait Innovation I08;0
590781902;MCO;PUBLIC;2023;1;nbfi09;Nombre de séjours avec Forfait Innovation I09;0
590781902;MCO;PUBLIC;2023;1;mnt_fi01;Montant Forfait Innovation I01;0
590781902;MCO;PUBLIC;2023;1;mnt_fi02;Montant Forfait Innovation I02;0
590781902;MCO;PUBLIC;2023;1;mnt_fi03;Montant Forfait Innovation I03;0
590781902;MCO;PUBLIC;2023;1;mnt_fi04;Montant Forfait Innovation I04;0
590781902;MCO;PUBLIC;2023;1;mnt_fi05;Montant Forfait Innovation I05;0
590781902;MCO;PUBLIC;2023;1;mnt_fi061;Montant Forfait Innovation I061;0
590781902;MCO;PUBLIC;2023;1;mnt_fi062;Montant Forfait Innovation I062;0
590781902;MCO;PUBLIC;2023;1;mnt_fi07;Montant Forfait Innovation I07;0
590781902;MCO;PUBLIC;2023;1;mnt_fi08;Montant Forfait Innovation I08;0
590781902;MCO;PUBLIC;2023;1;mnt_fi09;Montant Forfait Innovation I09;0
590781902;MCO;PUBLIC;2023;1;nb_supp_inno;Nombre de suppléments Forfait Innovation;0
590781902;MCO;PUBLIC;2023;1;mnt_supp_inno_am;Montant AM suppléments Forfait Innovation;0
590781902;MCO;PUBLIC;2023;1;nb_exh;Nombre de séjours extrême haut;64
590781902;MCO;PUBLIC;2023;1;nb_nn1;Nombre de suppléments de néonat sans SI;197
590781902;MCO;PUBLIC;2023;1;nb_nn2;Nombre de suppléments de néonat avec SI;0
590781902;MCO;PUBLIC;2023;1;nb_nn3;Nombre de suppléments de réanimation néonat;0
590781902;MCO;PUBLIC;2023;1;nb_pih_b;Nombre de séjour avec prestation interétablissment type B;0
590781902;MCO;PUBLIC;2023;1;nb_po;Nombre de prélévements dorgane;0
590781902;MCO;PUBLIC;2023;1;nbcaisson;Nombre d'actes de caisson hyperbare en sus;0
590781902;MCO;PUBLIC;2023;1;nbj;Nombre de journées;9498
590781902;MCO;PUBLIC;2023;1;nbj_rea;Nombre de suppléments de réanimation;444
590781902;MCO;PUBLIC;2023;1;nbjXsup;Nombre de journées extrême haut;503
590781902;MCO;PUBLIC;2023;1;nbrep;Nombre de suppléments de réanimation pédiatrique;0
590781902;MCO;PUBLIC;2023;1;nbrsa;Nombre de RSA traités;2671
590781902;MCO;PUBLIC;2023;1;nbrsa_90h901;Nombre de RSA en erreur (CM 90);0
590781902;MCO;PUBLIC;2023;1;nbrsa_9999;Nombre de RSA non valorisés GHS 9999 (IVG-chir esthétique) ;67
590781902;MCO;PUBLIC;2023;1;nbrsa_0j;Nombre de RSA de 0 jour;856
590781902;MCO;PUBLIC;2023;1;nbrsa_1j;Nombre de RSA de 1 jour;309
590781902;MCO;PUBLIC;2023;1;nbrsa_nonvalo;Nombre de RSA non valorisés;162
590781902;MCO;PUBLIC;2023;1;nbrsa_seance;Nombre de RSA séances;314
590781902;MCO;PUBLIC;2023;1;nbsc;Nombre de suppléments de surveillance continue fichier RSA ;6
590781902;MCO;PUBLIC;2023;1;nbsc_v;Nombre de suppléments de surveillance continue valorisées;6
590781902;MCO;PUBLIC;2023;1;nbseances;Nombre de séances;314
590781902;MCO;PUBLIC;2023;1;nbsejc;Nombre de séjours extrême bas;5
590781902;MCO;PUBLIC;2023;1;nbsi;Nombre de suppléments de soins intensifs fichier RSA;234
590781902;MCO;PUBLIC;2023;1;nbsi_v;Nombre de suppléments de soins intensifs valorisées;234
590781902;MCO;PUBLIC;2023;1;nbsdc;Nombre de suppléments défibrillateur cardiaque;0
590781902;MCO;PUBLIC;2023;1;nbsuppdia;Nombre d'actes de dialyse en sus;0
590781902;MCO;PUBLIC;2023;1;nb_dmi_val;Nombre de DMI valorisé;310
590781902;MCO;PUBLIC;2023;1;mnt_dmi_aut;Dépenses autorisées DMI;137711.76
590781902;MCO;PUBLIC;2023;1;mnt_dmi_brut;Dépenses brutes DMI;132125.12
590781902;MCO;PUBLIC;2023;1;mnt_dmi_val;Valorisation effective DMI;134612.72
590781902;MCO;PUBLIC;2023;1;nb_mon_val;Nombre de Mdct valorisé;713
590781902;MCO;PUBLIC;2023;1;mnt_mon_aut;Dépenses autorisées Medct;463357.04
590781902;MCO;PUBLIC;2023;1;mnt_mon_brut;Dépenses brutes Medct;429838.58
590781902;MCO;PUBLIC;2023;1;mnt_mon_val;Valorisation effective Medct;446597.54
590781902;MCO;PUBLIC;2023;1;nb_med_apac;Nombre de Medicament AP-AC valorisé;28
590781902;MCO;PUBLIC;2023;1;mnt_med_apac;Montant Médicaments AP-AC ;1500.8
