"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;diag_ct;ponder;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";M06    POLYARTHRITES RHUMATOIDES, NCA;0;M06;1;3;0;0;0;54;54;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";N17    INSUF. RENALE AIG.;0;N17;1;2;0;0;0;86;86;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";R53    MALAISE ET FATIGUE;0;R53;1;1;0;0;0;87;87;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";R57    CHOC, NCA;0;R57;1;22;100;100;0;68;68;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";Z46    AJUST. D'AUTRES APP.;0;Z46;1;2;0;0;0;69;69;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:10";="800000044";Z51    SOINS MED., NCA;0;Z51;1;1;0;0;0;49;49;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:20";="590781902";J15    PNEUMOPATHIES BACT., NCA;0;J15;1;5;0;0;0;92;92;100;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:20";="590781902";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;8;0;0;0;76;76;100;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:20";="590781902";N14    ATTEINTES TUBULO-INTERST. ET TUBUL. DUES A MEDICAM. ET METAUX LOURDS;0;N14;1;7;0;0;0;77;77;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:20";="590781902";R55    SYNCOPE ET COLLAPSUS;0;R55;1;1;0;0;0;71;71;100;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:20";="590781902";R60    OEDEME, NCA;0;R60;1;3;0;0;0;78;78;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:20";="590781902";Z09    EX. DE CTRL. APRES TRAITEMENT D'AFF. AUTRES QUE LES TUM. MALIGNE;0;Z09;1;4;0;0;0;42;42;0;0;2023.7;X590781902;07SEP23;20:00:41
