"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;diag_ct;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";S06    LES. TRAUMA. INTRACRAN.;0;S06;3;3;13.333333333;100;0;33.333333333;42.333333333;52;66.666666667;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";S36    LES. TRAUMA. D'ORG. INTRA-ABDO.;0;S36;3;3;25;100;0;0;50.333333333;46;66.666666667;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";U07    CODES POUR USAGE URGENT;0;U07;3;3;44;100;33.333333333;0;66.666666667;68;33.333333333;100;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";I74    EMBOLIE ET THROMBOSE ART.;0;I74;2;2;26;100;0;0;70.5;70.5;50;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";C83    LYMPHOME NON FOLLICULAIRE;0;C83;1;1;63;100;0;0;49;49;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";D63    ANEMIE AVEC MAL. CHRON. CL. AILL.;0;D63;1;1;15;100;0;100;62;62;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";G41    ETAT DE MAL EPILEP.;0;G41;1;1;74;100;0;0;68;68;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";I05    MAL. RHUM. DE LA VALV. MITRALE;0;I05;1;1;26;100;0;0;44;44;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";I25    CARDIOPATHIE ISCHEM. CHRON.;0;I25;1;1;9;100;0;0;70;70;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";I35    ATTEINTES NON RHUM. DE LA VALV. AORT.;0;I35;1;1;20;100;0;0;69;69;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";I98    TBL. DE L'APP. CIRC. NCA, AVEC MAL. CL. AILL.;0;I98;1;1;41;100;100;100;64;64;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";J96    INSUF. RESP., NCA;0;J96;1;1;44;100;0;100;15;15;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";K55    TBL. VASC. DE L'INTESTIN;0;K55;1;1;41;100;0;100;84;84;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;1;1;48;100;100;0;59;59;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";K80    CHOLELITHIASE;0;K80;1;1;87;100;100;100;80;80;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";L02    ABCES CUTANE, FURONCLE ET ANTHRAX;0;L02;1;1;55;100;0;0;73;73;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";M46    SPONDYLOPATHIES INFL., NCA;0;M46;1;1;25;100;0;100;45;45;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";T42    INTOX. PAR ANTI-EPILEP., SEDATIFS, HYPNOTIQUES ET ANTI-PARKINSONIENS;0;T42;1;1;4;100;0;0;65;65;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";T83    COMPLIC. DE PROTH., IMPL., GREF. GEN-URIN.;0;T83;1;1;5;100;0;0;63;63;100;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:07";="800000044";Autres;1;Autres;23;23;36.086956522;100;21.739130435;13.043478261;58.260869565;68;65.217391304;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";U07    CODES POUR USAGE URGENT;0;U07;2;2;10.5;100;0;0;66.5;66.5;50;100;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";I46    ARRET CARD.;0;I46;1;1;135;100;0;0;50;50;100;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;1;11;100;0;0;58;58;100;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";K25    ULCERE DE L'ESTOMAC;0;K25;1;1;29;100;0;0;45;45;100;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";M00    ARTHRITES A BACT. PYOGENES;0;M00;1;1;139;100;0;0;76;76;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";T43    INTOX. PAR MEDICAM. PSYCHOTROPES, NCA;0;T43;1;1;3;100;0;0;68;68;100;0;2023.7;X590781902;07SEP23;20:00:41
