"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;eff;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:39:26";="620103440";Dont poids d'entrée manquant;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:26";="620103440";Dont âge gestationnel manquant;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:26";="620103440";Dont séjours classés en erreur (CM90);0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:26";="620103440";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Nombre de mort-nés (DP=P95);0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Dont âge en jour différent de 0;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Dont durée de séjour différente de 0;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Dont mode de sortie différent de 9;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Dont mode d'entrée différent de 8;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Dont poids d'entrée manquant;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Dont âge gestationnel manquant;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Dont séjours classés en erreur (CM90);0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:58";="800000085";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Nombre de mort-nés (DP=P95);31;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Dont âge en jour différent de 0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Dont durée de séjour différente de 0;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Dont mode de sortie différent de 9;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Dont mode d'entrée différent de 8;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Dont poids d'entrée manquant;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Dont âge gestationnel manquant;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Dont séjours classés en erreur (CM90);0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:09";="590780193";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Nombre de mort-nés (DP=P95);0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Dont âge en jour différent de 0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Dont durée de séjour différente de 0;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Dont mode de sortie différent de 9;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Dont mode d'entrée différent de 8;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Dont poids d'entrée manquant;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Dont âge gestationnel manquant;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Dont séjours classés en erreur (CM90);0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:04";="020004404";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Nombre de mort-nés (DP=P95);1;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Dont âge en jour différent de 0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Dont durée de séjour différente de 0;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Dont mode de sortie différent de 9;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Dont mode d'entrée différent de 8;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Dont poids d'entrée manquant;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Dont âge gestationnel manquant;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Dont séjours classés en erreur (CM90);0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:20";="590781605";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Nombre de mort-nés (DP=P95);0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Dont âge en jour différent de 0;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Dont durée de séjour différente de 0;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Dont mode de sortie différent de 9;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Dont mode d'entrée différent de 8;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Dont poids d'entrée manquant;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Dont âge gestationnel manquant;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Dont séjours classés en erreur (CM90);0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:36";="590781811";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Nombre de mort-nés (DP=P95);0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Dont âge en jour différent de 0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Dont durée de séjour différente de 0;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Dont mode de sortie différent de 9;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Dont mode d'entrée différent de 8;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Dont poids d'entrée manquant;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Dont âge gestationnel manquant;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Dont séjours classés en erreur (CM90);0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:19";="800000093";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Nombre de mort-nés (DP=P95);8;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Dont âge en jour différent de 0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Dont durée de séjour différente de 0;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Dont mode de sortie différent de 9;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Dont mode d'entrée différent de 8;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Dont poids d'entrée manquant;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Dont âge gestationnel manquant;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Dont séjours classés en erreur (CM90);0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:39";="600100713";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Nombre de mort-nés (DP=P95);0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Dont âge en jour différent de 0;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Dont durée de séjour différente de 0;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Dont mode de sortie différent de 9;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Dont mode d'entrée différent de 8;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Dont poids d'entrée manquant;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Dont âge gestationnel manquant;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Dont séjours classés en erreur (CM90);0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:01";="020000048";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Nombre de mort-nés (DP=P95);19;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Dont âge en jour différent de 0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Dont durée de séjour différente de 0;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Dont mode de sortie différent de 9;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Dont mode d'entrée différent de 8;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Dont poids d'entrée manquant;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Dont âge gestationnel manquant;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Dont séjours classés en erreur (CM90);0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:03";="590782215";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Nombre de mort-nés (DP=P95);20;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Dont âge en jour différent de 0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Dont durée de séjour différente de 0;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Dont mode de sortie différent de 9;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Dont mode d'entrée différent de 8;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Dont poids d'entrée manquant;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Dont âge gestationnel manquant;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Dont séjours classés en erreur (CM90);0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:37";="620100685";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Nombre de mort-nés (DP=P95);0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Dont âge en jour différent de 0;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Dont durée de séjour différente de 0;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Dont mode de sortie différent de 9;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Dont mode d'entrée différent de 8;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Dont poids d'entrée manquant;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Dont âge gestationnel manquant;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Dont séjours classés en erreur (CM90);0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:15";="800000069";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Nombre de mort-nés (DP=P95);0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Dont âge en jour différent de 0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Dont durée de séjour différente de 0;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Dont mode de sortie différent de 9;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Dont mode d'entrée différent de 8;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Dont poids d'entrée manquant;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Dont âge gestationnel manquant;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Dont séjours classés en erreur (CM90);0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:08";="020000071";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Nombre de mort-nés (DP=P95);7;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Dont âge en jour différent de 0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Dont durée de séjour différente de 0;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Dont mode de sortie différent de 9;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Dont mode d'entrée différent de 8;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Dont poids d'entrée manquant;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Dont âge gestationnel manquant;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Dont séjours classés en erreur (CM90);0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:22";="600100721";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Nombre de mort-nés (DP=P95);10;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Dont âge en jour différent de 0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Dont durée de séjour différente de 0;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Dont mode de sortie différent de 9;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Dont mode d'entrée différent de 8;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Dont poids d'entrée manquant;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Dont âge gestationnel manquant;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Dont séjours classés en erreur (CM90);0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:19";="620100057";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Nombre de mort-nés (DP=P95);17;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Dont âge en jour différent de 0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Dont durée de séjour différente de 0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Dont mode de sortie différent de 9;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Dont mode d'entrée différent de 8;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Dont poids d'entrée manquant;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Dont âge gestationnel manquant;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Dont séjours classés en erreur (CM90);0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:22:58";="600101984";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Nombre de mort-nés (DP=P95);3;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Dont âge en jour différent de 0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Dont durée de séjour différente de 0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Dont mode de sortie différent de 9;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Dont mode d'entrée différent de 8;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Dont poids d'entrée manquant;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Dont âge gestationnel manquant;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Dont séjours classés en erreur (CM90);0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:30";="800000028";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Nombre de mort-nés (DP=P95);8;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Dont âge en jour différent de 0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Dont durée de séjour différente de 0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Dont mode de sortie différent de 9;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Dont mode d'entrée différent de 8;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Dont poids d'entrée manquant;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Dont âge gestationnel manquant;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Dont séjours classés en erreur (CM90);0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:24";="590783239";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Nombre de mort-nés (DP=P95);0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Dont âge en jour différent de 0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Dont durée de séjour différente de 0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Dont mode de sortie différent de 9;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Dont mode d'entrée différent de 8;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Dont poids d'entrée manquant;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Dont âge gestationnel manquant;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Dont séjours classés en erreur (CM90);0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:28";="590785374";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Nombre de mort-nés (DP=P95);8;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Dont âge en jour différent de 0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Dont durée de séjour différente de 0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Dont mode de sortie différent de 9;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Dont mode d'entrée différent de 8;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Dont poids d'entrée manquant;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Dont âge gestationnel manquant;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Dont séjours classés en erreur (CM90);0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:30";="020000063";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Nombre de mort-nés (DP=P95);0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Dont âge en jour différent de 0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Dont durée de séjour différente de 0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Dont mode de sortie différent de 9;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Dont mode d'entrée différent de 8;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Dont poids d'entrée manquant;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Dont âge gestationnel manquant;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Dont séjours classés en erreur (CM90);0;2023.7;X590000188;01SEP23;18:26:37
