"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;nb;nb2;libelle;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";2258;164;984;PROTEINES SERIQUES OU PLASMATIQUES TOTALES (PROTIDES);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";3784;612;27056;HEPATITE C (VHC) : SD DE DEPISTAGE : AC ANTI-VHC;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";3786;13;260;EBV- RECHERCHE DES ANTICORPS HETEROPHILES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4001;9;4500;DPN : C. INDEX - ET. FAMILIALE : ORIENTATION : PROFILS METABOLIQUES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4002;1;120;DPN : C. INDEX - ET. FAMILIALE : ORIENTATION : DOSAGE METABOLITE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4004;50;5500;DPN : TRISOMIE 21 FOETALE : DEPISTAGE 2E TRIMESTRE, MARQUEURS SERIQUES MATERNELS;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4006;7;1015;DPN : TRISOMIE 21 FOETALE : DEPISTAGE COMBINE 1ER TRIMESTRE DE LA GROSSESSE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4085;17;4420;DPN : DETERMINATION PRENATALE DU GENOTYPE RHD F TAL A PARTIR DU SANG MATERNEL;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4087;35;46380;DPNI-TRI21:DEPISTAGE TRI21 F TALE PAR ANALYSE DE L'ADN LIBRE CIRCULANT DANS LE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4103;36;5400;TEST DE DETECTION DE LA PRODUCTION D'INTERFERON GAMMA (IGRA);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4119;1;200;VHD : DETECTION QUANTITATIVE ARN VIRAL;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4120;23;3220;HEPATITE B (VHB): GENOME (ADN) (VHB): HYBRIDATION MOLECULAIRE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4122;61;10675;MESURE DE LA CHARGE VIRALE PLASMATIQUE VIH;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4124;32;6400;HEPATITE C (VHC) : DETECTION QUANTITATIVE GENOME (ARN):;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4125;3;1050;HEPATITE C (VHC) : GENOTYPAGE DU VHC PAR BIOLOGIE MOLECULAIRE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4205;1;20;ADENOVIRUS : RECHERCHE DIRECTE SUR SELLES PAR AGG;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4221;3;210;CALICIVIRUS : RECHERCHE DIRECTE PAR EIA;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4241;4;160;VIRUS GRIPPAUX (A ET B) : RECHERCHE DIRECTE PAR EIA;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4266;1;20;ROTAVIRUS : RECHERCHE DIRECTE PAR AGG;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4307;2;100;ASPERGILLOSE : SD DE DEPISTAGE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4340;2;160;LARVA MIGRANS : TOXOCAROSE : SD DE DEPISTAGE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4361;1;40;TRYPANOSOMIASE : MAL. CHAGAS : SD DE DEPISTAGE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4500;556;79515;HEPATITE B (VHB): DEPISTAGE ET/OU DIAGNOSTIC;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4501;1;60;HEPATITE B (VHB): DEPISTAGE ET/OU DIAGNOSTIC IGM ANTI HBC;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4502;8;480;HEPATITE E (VHE) : SD INFECTIION RECENTE IGM ANTI VHE.;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4503;1;200;HEPATITE E (VHE) : DETECTION QUANTIFICATION DE L'ARN VIRAL;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4505;8;1200;INFECTION A CMV : DETECTION-QUANTIFICATION DU GENOME DU CYTOMEGALOVIRUS PAR AMPL;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4506;8;800;HERPES SIMPLEX (VHS) : DETECTION DU GENOME ET TYPAGE DE L'HERPES SIMPLEX 1 ET 2;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4507;1;100;VARICELLE-ZONA : RECHERCHE DIRECTE DE VZV PAR AMPLIFICATION GENIQUE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4711;13;1950;HEPATITE B (VHB): SUIVI D'UNE HEPATITE B CHRONIQUE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4714;16;800;HEPATITE B (VHB): STATUT IMMUNITAIRE DANS LE CADRE D'UNE VACCINATION.;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4715;79;3792;HEPATITE B (VHB): SURVEILLANCE DE LA GROSSESSE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4719;1;45;RECHERCHE D'IGG ET D'IGM OU D'IG TOTAUX PAR TESTS AUTOMATISABLES DE TYPE ELISA;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";4720;40;1800;RECHERCHE D'IGG PAR TESTS AUTOMATISABLES DE TYPE ELISA;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5201;545;32234;EX MICROBIO URINES (ECBU);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5202;572;80080;EX MICROBIO SECRETIONS, ULCERATIONS, EXSUDATS (ANO) GENITAUX FEMME (PV);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5207;30;5400;EX MICROBIO MATIERES FECALES ET/OU PRELEVEMENT RECTAL;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5209;9;900;EX MICROBIO DE LA SPHERE ORO-RHINO-PHARYNGEE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5210;55;8250;EX MICROBIO SECRETIONS BRONCHO-PULMONAIRES ET EXPECTORATIONS;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5213;5;500;EX MICROBIO P. OCULAIRE: CONJONCTIVITE BACTERIENNE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5214;37;4070;EX MICROBIO PEAU, PHANERES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5215;49;5880;EX MICROBIO PLAIE, ECOULEMENT PURULENT, TISSU;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5216;15;2250;EX MICROBIO PREL DIVERS : CATHET, CHAMBR IMPLANT, PROTHESE, VALVES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5219;39;3120;EX MICROBIO HEMOCULTURE QUALITATIVE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5222;9;1080;EX MICROBIO PREL DIVERS : MECHES (PAR SITE), REDON (PAR SITE), STERILET;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5223;4;400;EX MICROBIO PLACENTA, LOOCHIES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5224;32;6240;EX MICROBIO PUS (COLLECTION FERMEE);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5230;15;3000;EX MICROBIO PROD ASPIRATION BRONCHIQUE, BBP ET LBA;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5231;36;7200;EX MICROBIO DE LIQ DE PONCTION (LCR, ARTICULATION, PERITOINE, ...);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5234;13;585;TRU13C: ANALYSE DES DEUX ECHANTILLONS D'AIR EXPIRE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5236;1;40;ANTIGENE FECAL: DETECTION D'ANTIGENES DE HELICOBACTER PYLORI DANS LES SELLES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5253;5;200;MYCOPLASMES : CULTURES SUR MILIEUX SPECIAUX,NUMERATION,CARACTERISATION;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5258;5;700;RECHERCHE BORDETELLA PERTUSSIS ET BORDETELLA PARAPERTUSSIS PAR AMPLIFICATION GEN;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5271;16;1216;SARS-COV-2 : DETECTION GENOME PAR LES TECHNIQUES D'AMPLIFICATION GENIQUE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5292;16;960;IDENTIF BIOCHIMIQUE ET/OU ANTIGENIQUE D'UNE BACTERIE ANAEROBIE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5293;2;140;DOSAGE MICROBIO D'UN ANTIBIOTIQUE CHEZ LE MALADE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5301;33;2805;C. TRACHOMATIS ET/OU N. GONORRHOEAE: AMPLIFCATION GENIQUE -  1 SITE;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5302;337;37070;C. TRACHOMATIS ET/OU N. GONORRHOEAE: AMPLIFCATION GENIQUE -  2 SITES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";5303;3;390;C. TRACHOMATIS ET/OU N. GONORRHOEAE: AMPLIFCATION GENIQUE -  3 SITES;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7301;58;4640;VITAMINE A (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7302;12;1200;VITAMINE E (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7305;23;1840;VITAMINE B6 (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7307;94;6580;PROCALCITONINE (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7309;47;4230;PHOSPHATASE ALCALINE OSSEUSE (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7310;1;69;DEOXYPYRIDINOLINE ET PEPTIDES ASSOCIES (DOSAGE);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7317;3;225;SOUS UNITE BETA HCG LIBRE (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7318;78;2730;ANTIGENE PROSTATIQUE SPECIFIQUE (PSA) (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7320;181;9446;ANTIGENE PROSTATIQUE SPEC. LIBRE AVEC RAPPORT PSA LIBRE/PSA TOTAL (DOSAGE SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7321;50;2390;ANTIGENE CA 15-3 (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7323;81;3915;ANTIGENE CA 19-9 (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7325;46;2215;ANTIGENE CA 125 (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7327;146;6570;ANTIGENE CARCINO-EMBRYONNAIRE (ACE) (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7335;165;9570;TROPONINE (DOSAGE) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7401;402;10050;HCG OU BETA HCG (URINES);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7402;979;24475;HCG OU BETA HCG (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7414;3;240;DEHYDROEPIANDROSTERONE (DHA) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7415;3;270;DIHYDROTESTOSTERONE (DHT);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7420;14;1330;CORTICOTROPINE (ACTH) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7422;14;966;INSULINE (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7423;1;90;HORMONE DE CROISSANCE (SOMATOTROPINE) (HGH) (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";7890;4;480;DID : ANTICORPS ANTI GAD;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";8000;11;1980;HEMOCHROMATOSE : RECHERCHE DE LA MUTATION C 282Y DU GENE HFE1;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9001;768;19968;SUPPLEMENT POUR ACTES EN URGENCE NUIT;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9004;211;5486;SUPPLEMENT POUR ACTES EN URGENCE (SAMEDI APRES 12H, DIMANCHE, FERIE);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9005;9816;166872;FORFAIT DE PRISE EN CHARGE PRE-ANALYTIQUE DU PATIENT;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9006;240;532;FORFAIT DU TRAITEMENT DES DONNEES ADMINISTRATIVES DU COVID-19;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9105;8972;44860;FORFAIT DE SECURITE POUR ECHANTILLON SANGUIN;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9106;2482;23287;FORFAIT DE SECURITE POUR ECHANTILLONS BACTERIO, MYCO ET PARASITO;2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9905;24;120;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 5 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9910;7;70;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 10 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9914;94;1316;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 14 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9915;22;330;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 15 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9916;36;36;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 1 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9919;306;1224;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 4 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9920;5;30;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 6 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9922;3;24;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 8 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9923;12;108;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 9 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 08:07:04";="600100713";9925;6;72;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 12 (SANG);2023.7;X600100713;30AUG23;8:06:51
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";126;1;16;TEMPS DE QUICK (TQ,TP) EN L'ABSENCE DE TRAITEMENT PAR AVK;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";127;245;4900;INR : TEMPS DE QUICK EN CAS DE TRAITEMENT PAR AVK;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";174;54;810;FIBRINOGENE (FACTEUR I) : DOSAGE FONCTIONNEL;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";178;6;300;FACTEUR VIII (ANTIHEMOPHILIQUE A): DOSAGE ACTIVITE COAGULANTE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";179;5;250;FACTEUR IX (ANTIHEMOPHILIQUE B) : DOSAGE ACTIVITE COAGULANTE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";180;4;200;FACTEUR XI : DOSAGE ACTIVITE COAGULANTE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";181;4;160;FACTEUR XII : DOSAGE ACTIVITE COAGULANTE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";186;1;30;ACTIVITE ANTI-XA (DE L'HEPARINE OU D'UN DERIVE HEPARINIQUE);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";190;1;50;PROTEINE S (DOSAGE FONCTIONNEL);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";191;1;50;PROTEINE C (DOSAGE FONCTIONNEL);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";192;3;150;FACTEUR WILLEBRAND (DOSAGE FONCTIONNEL);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";214;11;660;BACTERIE AEROBIE OU MICROAEROPHILE NOMMEMENT DESIGNEE : RECH. ISOLEE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";215;3;240;BACTERIE ANAEROBIE NOMMEMENT DESIGNEE : RECH. ISOLEE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";219;11;275;CULOT URINAIRE CYTOLOGIE URINES AVEC ETUDE DES CRISTAUX;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";240;8;240;MYCOBACTERIES : EXAMEN MICROSCOPIQUE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";241;8;320;MYCOBACTERIES : CULT. D'ISOL SUR MILIEU SOLIDE (SAUF A PARTIR PRODUIT SOLIDE);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";252;1;50;EX. MICROBIO. : ISOL ET/OU IDENT LEVURE AUTRE QUE C ALBICANS OU ESPECE FILAM;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";253;1;70;EX. MYCO ISOLE : IDENTIF DE GENRE LEVURES ET CHAMPIGNONS FILAMENTEUX;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";286;2;200;EX. PARASITO. DES SELLES AVEC 2 METHODES DE CONCENTRATION;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";316;6;180;COMPLEMENT CH50 PAR REACTION D'HEMOLYSE (DOSAGE) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";320;19;998;ALPHA-FOETOPROTEINE (AFP) (DOSAGE) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";324;3;90;BETA 2 MICROGLOBULINE (DOSAGE) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";327;1;65;DIGOXINE OU DIGITOXINE (DIGITALINE);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";330;7;315;ESTRADIOL (FEMME) (E2) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";343;2;90;PROLACTINE (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";350;7;350;HEPATITE A (VHA) : SD : IGM (INFECTION RECENTE) PAR EIA;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";357;3;150;TESTOSTERONE (HOMME) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";388;92;3864;INFECTION A VIH 1 ET 2 : SD DE DEPISTAGE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";390;1;220;INFECTION A VIH 1 ET 2 : SD DE CONFIRMATION 2 REACTIONS OU PLUS;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";392;1;55;INFECTION A VIH 1 ET 2 : ANTIGENE P24 DU VIH 1 : RECHERCHE ET TITRAGE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";407;24;720;CLAIRANCE (RENALE) DE LA CREATININE;2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";462;5;245;CORTISOL (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";472;5;225;L.H. (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";473;3;135;F.S.H. (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";477;1;130;CATECHOLAMINES (OU METANEPHRINES) (URINE);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";514;517;2585;PHOSPHATASES ALCALINES (PH. ALC.) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";516;1;6;ALANINE AMINOTRANSFERASE (ALAT,TGP) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";517;1;6;ASPARTATE AMINOTRANSFERASE (ASAT,TGO)(SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";519;561;2805;GAMMA GLUTAMYL TRANSFERASE (GAMMAT GT , GGT) (SANG);2023.7;X590780284;30AUG23;9:18:49
"mco";"dgf";"2023";"7";"2023/08/30 09:18:57";="590780284";521;25;150;LACTATE DESHYDROGENASE (LDH) (SANG);2023.7;X590780284;30AUG23;9:18:49
