"champ";"statut";"annee";"periode";"date du resultat";"ipe";exofj;mfj0;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 15:19:16";="590052056";FJ non applicable;montant FJ non numérique ou à 0;7500;75.445126245;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:16";="590052056";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;72;0.724273212;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:16";="590052056";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;42;0.422492707;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:16";="590052056";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;296;2.9775676491;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:16";="590052056";Séjours en attente de taux de prise en charge;montant FJ numérique;1;0.0100593502;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:16";="590052056";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;6;0.060356101;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:33:47";="590781795";A: FJ à la charge de l'assuré;montant FJ numérique;592;68.281430219;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:47";="590781795";R: FJ à la charge de AMO;montant FJ numérique;2;0.2306805075;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:47";="590781795";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;9;1.0380622837;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:47";="590781795";FJ non applicable;montant FJ non numérique ou à 0;258;29.757785467;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:47";="590781795";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;4;0.461361015;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:47";="590781795";Séjours en attente de taux de prise en charge;montant FJ numérique;2;0.2306805075;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:44";="620100677";A: FJ à la charge de l'assuré;montant FJ numérique;653;20.185471406;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:44";="620100677";R: FJ à la charge de AMO;montant FJ numérique;1;0.0309119011;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:44";="620100677";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;3;0.0927357032;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:44";="620100677";FJ non applicable;montant FJ numérique;1;0.0309119011;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:44";="620100677";FJ non applicable;montant FJ non numérique ou à 0;2573;79.536321484;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:44";="620100677";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;4;0.1236476043;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";A: FJ à la charge de l'assuré;montant FJ numérique;11312;33.542877476;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";L: FJ à la charge du régime Als-Mos;montant FJ numérique;7;0.0207567311;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";R: FJ à la charge de AMO;montant FJ numérique;1112;3.2973549994;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";FJ non applicable;montant FJ numérique;459;1.3610485114;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";FJ non applicable;montant FJ non numérique ou à 0;19145;56.76965959;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;61;0.1808800854;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;487;1.4440754359;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;188;0.5574664927;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;930;2.7576799905;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";Séjours en attente de taux de prise en charge;montant FJ numérique;10;0.029652473;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:17";="590781415";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;13;0.0385482149;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";A: FJ à la charge de l'assuré;montant FJ numérique;11473;24.493499285;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";L: FJ à la charge du régime Als-Mos;montant FJ numérique;7;0.0149441728;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";R: FJ à la charge de AMO;montant FJ numérique;689;1.4709335838;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";FJ non applicable;montant FJ numérique;194;0.4141670759;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";FJ non applicable;montant FJ non numérique ou à 0;33314;71.121453428;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;28;0.0597766914;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;513;1.095194381;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;127;0.271129993;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;495;1.056766508;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:18";="620103440";Séjours en attente de taux de prise en charge;montant FJ numérique;1;0.0021348818;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";A: FJ à la charge de l'assuré;montant FJ numérique;965;64.247669774;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;1;0.0665778961;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";R: FJ à la charge de AMO;montant FJ numérique;3;0.1997336884;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;6;0.3994673768;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";FJ non applicable;montant FJ numérique;125;8.3222370173;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";FJ non applicable;montant FJ non numérique ou à 0;308;20.505992011;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;12;0.7989347537;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";Séjours en attente de taux de prise en charge;montant FJ numérique;62;4.1278295606;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:19";="800000085";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;20;1.3315579228;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";A: FJ à la charge de l'assuré;montant FJ numérique;40381;30.363252201;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;1526;1.147428812;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";L: FJ à la charge du régime Als-Mos;montant FJ numérique;70;0.0526343492;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";L: FJ à la charge du régime Als-Mos;montant FJ non numérique ou à 0;12;0.0090230313;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";R: FJ à la charge de AMO;montant FJ numérique;4028;3.0287308355;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;56;0.0421074793;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";FJ non applicable;montant FJ numérique;2861;2.1512410428;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";FJ non applicable;montant FJ non numérique ou à 0;76639;57.626341236;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;303;0.22783154;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;3814;2.8678201108;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;910;0.6842465393;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;2389;1.7963351455;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:47";="590780193";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;4;0.0030076771;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";A: FJ à la charge de l'assuré;montant FJ numérique;3934;42.668112798;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;1;0.010845987;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";L: FJ à la charge du régime Als-Mos;montant FJ numérique;4;0.0433839479;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";R: FJ à la charge de AMO;montant FJ numérique;364;3.9479392625;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;162;1.7570498915;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";FJ non applicable;montant FJ non numérique ou à 0;4295;46.5835141;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;25;0.2711496746;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;125;1.3557483731;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;63;0.68329718;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;246;2.6681127983;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:53";="020004404";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;1;0.010845987;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";A: FJ à la charge de l'assuré;montant FJ numérique;6043;42.637409158;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;6;0.0423340154;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";L: FJ à la charge du régime Als-Mos;montant FJ numérique;4;0.0282226769;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";R: FJ à la charge de AMO;montant FJ numérique;363;2.5612079306;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;422;2.9774924152;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";FJ non applicable;montant FJ numérique;130;0.9172369999;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";FJ non applicable;montant FJ non numérique ou à 0;6754;47.653989981;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;15;0.1058350385;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;111;0.7831792846;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;20;0.1411133846;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;271;1.9120863614;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";Séjours en attente de taux de prise en charge;montant FJ numérique;15;0.1058350385;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:27";="590781605";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;19;0.1340577154;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:03";="590781811";A: FJ à la charge de l'assuré;montant FJ numérique;83;60.144927536;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:03";="590781811";R: FJ à la charge de AMO;montant FJ numérique;3;2.1739130435;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:03";="590781811";FJ non applicable;montant FJ numérique;48;34.782608696;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:03";="590781811";FJ non applicable;montant FJ non numérique ou à 0;1;0.7246376812;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:03";="590781811";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;3;2.1739130435;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";A: FJ à la charge de l'assuré;montant FJ numérique;1468;47.309055752;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";R: FJ à la charge de AMO;montant FJ numérique;135;4.3506284241;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;61;1.9658395102;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";FJ non applicable;montant FJ numérique;195;6.284241057;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";FJ non applicable;montant FJ non numérique ou à 0;1071;34.514985498;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;29;0.9345794393;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;112;3.6094102481;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";Séjours en attente de taux de prise en charge;montant FJ numérique;25;0.8056719304;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:35";="800000093";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;7;0.2255881405;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";A: FJ à la charge de l'assuré;montant FJ numérique;8250;23.633551048;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;15;0.0429700928;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";L: FJ à la charge du régime Als-Mos;montant FJ numérique;2;0.0057293457;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";R: FJ à la charge de AMO;montant FJ numérique;1280;3.6667812536;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;508;1.45525381;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";FJ non applicable;montant FJ numérique;188;0.5385584966;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";FJ non applicable;montant FJ non numérique ou à 0;16303;46.702761545;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;44;0.1260456056;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;198;0.5672052252;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;188;0.5385584966;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;7917;22.679614988;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";Séjours en attente de taux de prise en charge;montant FJ numérique;8;0.0229173828;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:06";="600100713";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;7;0.02005271;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:22";="020000048";A: FJ à la charge de l'assuré;montant FJ numérique;385;96.25;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:22";="020000048";R: FJ à la charge de AMO;montant FJ numérique;3;0.75;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:22";="020000048";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;2;0.5;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:22";="020000048";FJ non applicable;montant FJ non numérique ou à 0;6;1.5;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:22";="020000048";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;4;1;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";A: FJ à la charge de l'assuré;montant FJ numérique;20659;29.916733039;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;1371;1.9853739773;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";L: FJ à la charge du régime Als-Mos;montant FJ numérique;15;0.0217218159;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";R: FJ à la charge de AMO;montant FJ numérique;2157;3.1235971327;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;186;0.2693505177;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";FJ non applicable;montant FJ numérique;165;0.2389399754;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";FJ non applicable;montant FJ non numérique ou à 0;41509;60.110057201;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;156;0.2259068858;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;780;1.1295344291;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;1861;2.6949532981;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;185;0.2679023966;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:30";="590782215";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;11;0.0159293317;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";A: FJ à la charge de l'assuré;montant FJ numérique;12304;30.61610431;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;12;0.0298596596;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";L: FJ à la charge du régime Als-Mos;montant FJ numérique;15;0.0373245745;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";R: FJ à la charge de AMO;montant FJ numérique;1544;3.8419428685;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;266;0.6618891211;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";FJ non applicable;montant FJ numérique;17;0.0423011844;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";FJ non applicable;montant FJ non numérique ou à 0;22045;54.85468299;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;35;0.0870906738;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;642;1.5974917886;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;403;1.0027869016;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;2845;7.0792276301;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";Séjours en attente de taux de prise en charge;montant FJ numérique;19;0.0472777944;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:10";="620100685";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;41;0.1020205036;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:35";="800000069";A: FJ à la charge de l'assuré;montant FJ numérique;908;26.911677534;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:35";="800000069";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;26;0.7705986959;2023.7;X800000069;31AUG23;18:53:23
