"champ";"statut";"annee";"periode";"date du resultat";"ipe";code_erreur;nbsej;eff;lib;pct;bloq;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C252;847;847;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;25.111176994;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C254;130;130;INDICATEUR DE SÉJOUR NON PROGRAMMÉ NON ATTENDU MAIS RENSEIGNÉ;3.8541357842;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C265;29;29;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;0.8597687519;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";G080;23;23;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.6818855618;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";G222;31;31;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.9190631485;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C026;4;4;MODE D'ENTRÉE INCORRECT OU PROVENANCE INCORRECTE POUR COMMENCER UN RSS;0.1185887934;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C040;850;899;DIAGNOSTIC PRINCIPAL ABSENT;26.652831307;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C050;1;1;DÉLAI DE SÉJOUR INCOMPATIBLE AVEC LE PRINCIPE ADMINISTRATIF DE PRESTATION INTERÉTABLISSEMENT;0.0296471983;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C120;1;1;CONFIRMATION DU RSS NÉCESSAIRE MAIS ABSENTE;0.0296471983;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C128;2;2;POIDS D'ENTREE SUR UN OU DEUX CARACTERES NON AUTORISE;0.0592943967;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C145;3;3;NOMBRE DE SEANCES A ZERO AVEC DP MOTIF DE SEANCES;0.088941595;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C162;8;8;DATE DES DERNIERES REGLES REQUISE ABSENTE;0.2371775867;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C168;16;16;POIDS D'ENTREE REQUIS PAR RAPPORT A L'AGE;0.4743551734;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C174;1;1;AGE GESTATIONNEL INCOHÉRENT PAR RAPPORT À LA PRÉSENCE D'UN ACTE D'ACCOUCHEMENT;0.0296471983;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C187;4;4;DIAGNOSTIC RELIÉ REQUIS ABSENT;0.1185887934;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";C260;12;12;CONFIRMATION DU RSS NÉCESSAIRE MAIS ABSENTE POUR UN SÉJOUR COURT MAIS COUTEUX;0.3557663801;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";G205;1;1;DIAGNOSTIC D'ACCOUCHEMENT SANS ACTE D'ACCOUCHEMENT;0.0296471983;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";G206;1;1;ACTE D'ACCOUCHEMENT SANS DIAGNOSTIC D'ACCOUCHEMENT;0.0296471983;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";G208;1;1;DIAGNOSTIC D'ENTRÉE D'ANTE PARTUM AVEC DIAGNOSTIC INDIQUANT LE POST PARTUM;0.0296471983;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:05";="590797353";G210;17;17;AUCUN DES DIAGNOSTICS NE PERMET DE GROUPER;0.5040023718;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C081;1;1;CODE POSTAL NON NUMÉRIQUE;0.1672240803;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C084;8;11;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;1.8394648829;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C085;5;5;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.8361204013;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C087;56;61;DIAGNOSTIC PRINCIPAL IMPRECIS;10.200668896;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C088;80;81;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;13.545150502;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C090;24;37;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;6.1872909699;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C093;231;273;DIAGNOSTIC ASSOCIÉ IMPRECIS;45.652173913;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C099;1;1;DIAGNOSTIC RELIÉ IMPRÉCIS;0.1672240803;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C102;5;5;DATE DE REALISATION DE L'ACTE CCAM INCOHERENTE;0.8361204013;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C112;15;15;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;2.508361204;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C170;3;3;EXTENSION DOCUMENTAIRE OBLIGATOIRE POUR UN ACTE CCAM MAIS ABSENTE;0.5016722408;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C179;1;1;GHM 14Z08Z : ABSENCE D’ACTE CCAM INDIQUANT SI L’IVG EST MEDICAMENTEUSE OU INSTRUMENTALE;0.1672240803;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C223;7;7;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;1.1705685619;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C241;9;9;CODE CATÉGORIE DU NOMBRE D'INTERVENTIONS TOTALES ATTENDU MAIS NON RENSEIGNÉ;1.5050167224;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C252;3;3;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;0.5016722408;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C254;1;1;INDICATEUR DE SÉJOUR NON PROGRAMMÉ NON ATTENDU MAIS RENSEIGNÉ;0.1672240803;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C265;29;29;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;4.8494983278;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";G080;13;13;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;2.1739130435;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";G222;18;18;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;3.0100334448;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C025;6;6;MODE D'ENTRÉE ERRONÉ OU PROVENANCE ERRONÉE;1.0033444816;1;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:50";="590782421";C040;18;18;DIAGNOSTIC PRINCIPAL ABSENT;3.0100334448;1;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:12:02";="800000051";C090;1;1;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;25;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:02";="800000051";C093;3;3;DIAGNOSTIC ASSOCIÉ IMPRECIS;75;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:22";="800000135";C088;1;1;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;5.2631578947;0;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:22";="800000135";C093;15;15;DIAGNOSTIC ASSOCIÉ IMPRECIS;78.947368421;0;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:22";="800000135";C099;3;3;DIAGNOSTIC RELIÉ IMPRÉCIS;15.789473684;0;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C081;2;2;CODE POSTAL NON NUMÉRIQUE;0.3407155026;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C084;3;3;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;0.5110732538;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C087;27;27;DIAGNOSTIC PRINCIPAL IMPRECIS;4.5996592845;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C088;12;12;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;2.0442930153;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C090;5;5;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;0.8517887564;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C093;167;172;DIAGNOSTIC ASSOCIÉ IMPRECIS;29.30153322;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C099;1;1;DIAGNOSTIC RELIÉ IMPRÉCIS;0.1703577513;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C223;5;5;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;0.8517887564;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C265;2;2;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;0.3407155026;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";G080;10;10;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;1.7035775128;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";G222;14;14;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;2.3850085179;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:35";="590782165";C040;291;334;DIAGNOSTIC PRINCIPAL ABSENT;56.899488927;1;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C084;7;7;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;1.4861995754;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C085;3;3;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.6369426752;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C087;63;64;DIAGNOSTIC PRINCIPAL IMPRECIS;13.588110403;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C088;57;57;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;12.101910828;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C090;9;9;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;1.9108280255;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C093;188;212;DIAGNOSTIC ASSOCIÉ IMPRECIS;45.010615711;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C099;6;6;DIAGNOSTIC RELIÉ IMPRÉCIS;1.2738853503;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C112;17;17;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;3.6093418259;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C223;2;2;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;0.4246284501;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C254;1;1;INDICATEUR DE SÉJOUR NON PROGRAMMÉ NON ATTENDU MAIS RENSEIGNÉ;0.2123142251;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C265;19;19;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;4.033970276;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";G080;3;3;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.6369426752;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";G222;8;8;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;1.6985138004;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:36";="620101360";C040;61;63;DIAGNOSTIC PRINCIPAL ABSENT;13.375796178;1;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:11";="590781662";C084;4;5;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;71.428571429;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:11";="590781662";C265;1;1;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;14.285714286;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:11";="590781662";G080;1;1;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;14.285714286;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:59";="590781621";C090;2;2;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;25;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:59";="590781621";C112;1;1;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;12.5;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:59";="590781621";C252;1;1;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;12.5;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:59";="590781621";G080;2;2;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;25;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:59";="590781621";G222;2;2;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;25;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C112;29;29;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;4.8821548822;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C154;25;25;CONDITION DE CONVERSION POSSIBLE ET VARIABLE A VIDE;4.2087542088;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C170;1;1;EXTENSION DOCUMENTAIRE OBLIGATOIRE POUR UN ACTE CCAM MAIS ABSENTE;0.1683501684;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C223;14;14;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;2.3569023569;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C241;2;2;CODE CATÉGORIE DU NOMBRE D'INTERVENTIONS TOTALES ATTENDU MAIS NON RENSEIGNÉ;0.3367003367;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C252;483;483;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;81.313131313;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C254;1;1;INDICATEUR DE SÉJOUR NON PROGRAMMÉ NON ATTENDU MAIS RENSEIGNÉ;0.1683501684;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C265;18;18;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;3.0303030303;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";G080;8;8;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;1.3468013468;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";G222;9;9;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;1.5151515152;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C040;3;3;DIAGNOSTIC PRINCIPAL ABSENT;0.5050505051;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:41";="590052056";C260;1;1;CONFIRMATION DU RSS NÉCESSAIRE MAIS ABSENTE POUR UN SÉJOUR COURT MAIS COUTEUX;0.1683501684;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:34:59";="590781795";C088;52;52;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;17.275747508;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:59";="590781795";C090;3;3;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;0.9966777409;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:59";="590781795";C093;24;24;DIAGNOSTIC ASSOCIÉ IMPRECIS;7.9734219269;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:59";="590781795";C252;222;222;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;73.754152824;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:10";="620100677";C087;1;1;DIAGNOSTIC PRINCIPAL IMPRECIS;1.3698630137;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:10";="620100677";C090;1;1;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;1.3698630137;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:10";="620100677";C093;42;44;DIAGNOSTIC ASSOCIÉ IMPRECIS;60.273972603;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:10";="620100677";C252;9;9;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;12.328767123;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:10";="620100677";C040;18;18;DIAGNOSTIC PRINCIPAL ABSENT;24.657534247;1;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C084;5;6;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;0.3144654088;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C085;3;3;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.1572327044;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C087;95;101;DIAGNOSTIC PRINCIPAL IMPRECIS;5.2935010482;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C088;49;49;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;2.5681341719;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C090;17;22;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;1.1530398323;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C091;19;20;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE EN RAISON DE L'ÂGE;1.0482180294;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C092;4;4;DIAGNOSTIC ASSOCIÉ INCOMPATIBLE AVEC LE SEXE INDIQUÉ;0.2096436059;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C093;330;365;DIAGNOSTIC ASSOCIÉ IMPRECIS;19.129979036;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C096;7;7;DIAGNOSTIC RELIÉ INVRAISEMBLABLE CAR RARE;0.3668763103;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C099;22;22;DIAGNOSTIC RELIÉ IMPRÉCIS;1.1530398323;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C102;10;10;DATE DE REALISATION DE L'ACTE CCAM INCOHERENTE;0.5241090147;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C112;12;12;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;0.6289308176;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C152;3;3;VARIABLE CONVERSION RENSEIGNEE A OUI ET UM DE TYPE HP;0.1572327044;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C154;35;35;CONDITION DE CONVERSION POSSIBLE ET VARIABLE A VIDE;1.8343815514;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C166;1;1;DATE DES DERNIERES REGLES TROP ANCIENNE PAR RAPPORT A LA DATE D'ENTREE DU SEJOUR;0.0524109015;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C170;53;53;EXTENSION DOCUMENTAIRE OBLIGATOIRE POUR UN ACTE CCAM MAIS ABSENTE;2.7777777778;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C223;4;4;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;0.2096436059;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C252;260;260;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;13.626834382;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C254;20;20;INDICATEUR DE SÉJOUR NON PROGRAMMÉ NON ATTENDU MAIS RENSEIGNÉ;1.0482180294;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C265;21;21;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;1.1006289308;0;2023.7;X590781415;31AUG23;10:37:00
