"champ";"statut";"annee";"periode";"date du resultat";"ipe";sej_fact;taux;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";Non renseigné;;21;0.0762139798;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";0 Séjour non facturable à l'AM;0;347;1.2593452856;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";1 Séjour facturable à l'AM;0;786;2.8525803876;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";1 Séjour facturable à l'AM;80;6814;24.729621833;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";1 Séjour facturable à l'AM;90;5;0.0181461857;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";1 Séjour facturable à l'AM;100;19275;69.953545765;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";2 En attente de décision sur le taux de prise en charge du patient;0;1;0.0036292371;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";2 En attente de décision sur le taux de prise en charge du patient;80;131;0.4754300646;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:29";="590783239";2 En attente de décision sur le taux de prise en charge du patient;100;174;0.6314872614;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:50";="590785374";Non renseigné;;10;0.2140869193;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:50";="590785374";0 Séjour non facturable à l'AM;0;5;0.1070434596;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:50";="590785374";0 Séjour non facturable à l'AM;80;23;0.4923999144;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:50";="590785374";0 Séjour non facturable à l'AM;100;28;0.599443374;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:50";="590785374";1 Séjour facturable à l'AM;80;1001;21.430100621;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:50";="590785374";1 Séjour facturable à l'AM;90;1;0.0214086919;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:50";="590785374";1 Séjour facturable à l'AM;100;3603;77.13551702;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";Non renseigné;;2;0.0044355733;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";0 Séjour non facturable à l'AM;0;370;0.8205810601;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";1 Séjour facturable à l'AM;0;849;1.8829008649;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";1 Séjour facturable à l'AM;80;4445;9.8580616545;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";1 Séjour facturable à l'AM;90;4;0.0088711466;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";1 Séjour facturable à l'AM;100;39405;87.391882901;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";2 En attente de décision sur le taux de prise en charge du patient;100;15;0.0332667997;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:54";="590000188";0 Séjour non facturable à l'AM;0;674;1.3667518352;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:54";="590000188";1 Séjour facturable à l'AM;80;263;0.5333171108;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:54";="590000188";1 Séjour facturable à l'AM;90;3;0.0060834651;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:54";="590000188";1 Séjour facturable à l'AM;100;48374;98.093847589;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:10";="620103432";Non renseigné;;1;0.0083780161;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:10";="620103432";0 Séjour non facturable à l'AM;0;150;1.2567024129;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:10";="620103432";1 Séjour facturable à l'AM;0;364;3.0495978552;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:10";="620103432";1 Séjour facturable à l'AM;80;2835;23.751675603;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:10";="620103432";1 Séjour facturable à l'AM;90;4;0.0335120643;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:10";="620103432";1 Séjour facturable à l'AM;100;8578;71.866621984;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:10";="620103432";2 En attente de décision sur le taux de prise en charge du patient;100;4;0.0335120643;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";0 Séjour non facturable à l'AM;0;265;2.0724172988;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";1 Séjour facturable à l'AM;0;519;4.0588097286;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";1 Séjour facturable à l'AM;80;3978;31.10972081;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";1 Séjour facturable à l'AM;90;2;0.0156408853;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";1 Séjour facturable à l'AM;100;8009;62.63392508;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";2 En attente de décision sur le taux de prise en charge du patient;80;8;0.0625635411;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";2 En attente de décision sur le taux de prise en charge du patient;100;6;0.0469226558;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";Non renseigné;;526;3.9611416522;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";0 Séjour non facturable à l'AM;0;348;2.620679268;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";1 Séjour facturable à l'AM;0;528;3.9762030273;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";1 Séjour facturable à l'AM;80;4912;36.990737254;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";1 Séjour facturable à l'AM;90;5;0.0376534378;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";1 Séjour facturable à l'AM;100;6956;52.38346261;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";2 En attente de décision sur le taux de prise en charge du patient;0;1;0.0075306876;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";2 En attente de décision sur le taux de prise en charge du patient;80;2;0.0150613751;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:23";="590781803";2 En attente de décision sur le taux de prise en charge du patient;100;1;0.0075306876;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";Non renseigné;;13;0.0906555091;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";0 Séjour non facturable à l'AM;0;89;0.6206415621;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";1 Séjour facturable à l'AM;0;943;6.5760111576;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";1 Séjour facturable à l'AM;80;3298;22.9986053;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";1 Séjour facturable à l'AM;90;5;0.0348675035;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";1 Séjour facturable à l'AM;100;9968;69.511854951;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";2 En attente de décision sur le taux de prise en charge du patient;80;4;0.0278940028;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";2 En attente de décision sur le taux de prise en charge du patient;100;20;0.1394700139;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";Non renseigné;;434;0.5454728269;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";0 Séjour non facturable à l'AM;0;667;0.8383188377;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";1 Séjour facturable à l'AM;0;943;1.1852093912;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";1 Séjour facturable à l'AM;80;14309;17.98426424;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";1 Séjour facturable à l'AM;90;11;0.0138253481;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";1 Séjour facturable à l'AM;100;62674;78.771806345;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";2 En attente de décision sur le taux de prise en charge du patient;0;3;0.0037705495;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";2 En attente de décision sur le taux de prise en charge du patient;80;137;0.1721884269;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:35";="800000044";2 En attente de décision sur le taux de prise en charge du patient;100;386;0.485144035;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";Non renseigné;;15;0.0793231095;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";0 Séjour non facturable à l'AM;0;618;3.26811211;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";1 Séjour facturable à l'AM;0;798;4.2199894236;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";1 Séjour facturable à l'AM;80;4657;24.627181386;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";1 Séjour facturable à l'AM;90;5;0.0264410365;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";1 Séjour facturable à l'AM;100;12805;67.715494447;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";2 En attente de décision sur le taux de prise en charge du patient;80;6;0.0317292438;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";2 En attente de décision sur le taux de prise en charge du patient;100;6;0.0317292438;2023.7;X590781902;07SEP23;20:00:41
