"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;nb;nb1;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 08:43:25";="020000287";Séjours où FJ et DS non compatibles;4;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:25";="020000287";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:25";="020000287";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:25";="020000287";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:25";="020000287";Séjours sans anomalies;4642;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours valorisés;29730;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours non controlés dans ce tableau (*);1373;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours avec pb de codage des variables non bloquantes;26;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours taux de remb différent de 100 et montant TM égal à 0;776;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours taux de remb égal à 100 et montant TM différent de 0;51;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;559;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours FJ n'est pas applicable et montant FJ différent de 0;110;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours où FJ et DS non compatibles;0;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours où mnt BR différent de mnt AM+mnt TM;1011;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Autres séjours avec exo Tm=2 et Tx remb=100% (***);8;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:46";="590797353";Séjours sans anomalies;26106;;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours valorisés;41686;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours non controlés dans ce tableau (*);2429;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours taux de remb différent de 100 et montant TM égal à 0;345;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;109;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours FJ n'est pas applicable et montant FJ différent de 0;48;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours où FJ et DS non compatibles;14;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:28";="590782421";Séjours sans anomalies;38741;;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours valorisés;535;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours non controlés dans ce tableau (*);0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;6;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours FJ n'est pas applicable et montant FJ différent de 0;1;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours où FJ et DS non compatibles;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";Séjours sans anomalies;528;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours valorisés;189;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours non controlés dans ce tableau (*);0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours FJ n'est pas applicable et montant FJ différent de 0;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours où FJ et DS non compatibles;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";Séjours sans anomalies;187;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours valorisés;11341;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours non controlés dans ce tableau (*);499;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours taux de remb différent de 100 et montant TM égal à 0;9;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;4;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours FJ n'est pas applicable et montant FJ différent de 0;190;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours où FJ et DS non compatibles;3;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";Séjours sans anomalies;10636;;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours valorisés;15406;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours non controlés dans ce tableau (*);674;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours taux de remb différent de 100 et montant TM égal à 0;534;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;17;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours FJ n'est pas applicable et montant FJ différent de 0;69;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours où FJ et DS non compatibles;2;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:06";="620101360";Séjours sans anomalies;14110;;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours valorisés;5485;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours non controlés dans ce tableau (*);380;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours taux de remb différent de 100 et montant TM égal à 0;1;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;2;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours FJ n'est pas applicable et montant FJ différent de 0;25;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours où FJ et DS non compatibles;0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours où mnt BR différent de mnt AM+mnt TM;235;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:33";="590781662";Séjours sans anomalies;4843;;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours valorisés;4244;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours non controlés dans ce tableau (*);228;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours taux de remb différent de 100 et montant TM égal à 0;3;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;117;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours FJ n'est pas applicable et montant FJ différent de 0;4;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours où FJ et DS non compatibles;0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours où mnt BR différent de mnt AM+mnt TM;3;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";Séjours sans anomalies;3887;;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours valorisés;9815;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours non controlés dans ce tableau (*);348;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours avec pb de codage des variables non bloquantes;2;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours taux de remb différent de 100 et montant TM égal à 0;204;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;55;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours FJ n'est pas applicable et montant FJ différent de 0;427;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours où FJ et DS non compatibles;0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours où mnt BR différent de mnt AM+mnt TM;362;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";Séjours sans anomalies;8450;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours valorisés;863;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours non controlés dans ce tableau (*);0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours taux de remb différent de 100 et montant TM égal à 0;10;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours FJ n'est pas applicable et montant FJ différent de 0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours où FJ et DS non compatibles;1;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";Séjours sans anomalies;851;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours valorisés;3231;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours non controlés dans ce tableau (*);2;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours taux de remb différent de 100 et montant TM égal à 0;18;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours FJ n'est pas applicable et montant FJ différent de 0;1;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours où FJ et DS non compatibles;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";Séjours sans anomalies;3210;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours valorisés;32754;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours non controlés dans ce tableau (*);1155;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours avec pb de codage des variables non bloquantes;5;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours taux de remb égal à 100 et montant TM différent de 0;1;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;1;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours FJ n'est pas applicable et montant FJ différent de 0;459;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours où FJ et DS non compatibles;0;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours où mnt BR différent de mnt AM+mnt TM;3628;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);2;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:30";="590781415";Séjours sans anomalies;27769;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours valorisés;46095;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours non controlés dans ce tableau (*);635;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours avec pb de codage des variables non bloquantes;5;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours FJ n'est pas applicable et montant FJ différent de 0;190;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours où FJ et DS non compatibles;3;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours où mnt BR différent de mnt AM+mnt TM;3732;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);1;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:36";="620103440";Séjours sans anomalies;41612;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours valorisés;1490;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours non controlés dans ce tableau (*);52;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours taux de remb différent de 100 et montant TM égal à 0;10;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X800000085;31AUG23;11:13:08
