"champ";"statut";"annee";"periode";"date du resultat";"ipe";diag;ponder;ponder_cn;dms;dur_med;age_moy;age_med;pct_homme;pct_rea;pct_sc;pct_si;sej_rea;moy_rea;med_rea;moy_age;med_age;pct_homme_rea;ponder_dp;ponder_dr;ponder_da;lib;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:33:54";="800000093";Total;41;41;10.634146341;9;79.43902439;81;58.536585366;0;9.756097561;0;0;;;;;;25;0;17;Tous diagnostics;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";U0710;109;109;16.009174312;11;68.009199447;76;52.293577982;14.678899083;3.6697247706;2.752293578;16;25.875;21;62.3125;60;56.25;51;1;57;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";U0711;2;2;11;11;89;89;0;0;0;0;0;;;;;;0;0;2;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";U0712;101;101;17.336633663;13;70.752475248;74;61.386138614;2.9702970297;0.9900990099;4.9504950495;3;8.3333333333;7;62;61;33.333333333;0;0;101;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";U0714;37;37;9.5405405405;7;56.083598667;70;37.837837838;0;5.4054054054;2.7027027027;0;;;;;;14;0;23;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:31";="600100713";Total;237;237;15.426160338;11;66.924455234;75;53.164556962;7.5949367089;2.9535864979;3.3755274262;18;24.277777778;18.5;61.333333333;60;55.555555556;65;1;198;Tous diagnostics;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";U0710;8;8;13.5;13.5;84.5;84;37.5;0;0;0;0;;;;;;0;0;8;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";U0712;7;7;18.142857143;13;80.857142857;84;42.857142857;0;0;0;0;;;;;;0;0;7;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";U0714;1;1;11;11;70;70;100;0;0;0;0;;;;;;0;0;1;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:41";="020000048";Total;16;16;15.375;13;82;83.5;43.75;0;0;0;0;;;;;;0;0;16;Tous diagnostics;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:59";="590782215";U0710;269;269;10.375464684;6;71.261811886;77;50.92936803;7.8066914498;9.2936802974;8.5501858736;21;10.857142857;7;63.714285714;67;66.666666667;143;1;125;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:59";="590782215";U0711;1;1;11;11;76;76;100;0;100;0;0;;;;;;0;0;1;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:59";="590782215";U0712;440;440;9.5931818182;6;63.247316314;70;40.681818182;4.3181818182;2.9545454545;9.5454545455;19;6.2631578947;4;63.210526316;63;78.947368421;6;0;434;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:59";="590782215";U0714;177;177;11.491525424;7;59.241668602;71;44.632768362;2.2598870056;1.6949152542;7.3446327684;4;12;10.5;66;65;25;66;0;111;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:59";="590782215";Total;855;855;9.9520467836;6;64.535698149;72;44.444444444;4.6783625731;4.5614035088;8.6549707602;40;9.525;6.5;63.75;67;67.5;215;1;683;Tous diagnostics;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";U0710;147;147;14.421768707;9;70.564774951;74;49.659863946;4.0816326531;17.006802721;8.843537415;6;8.6666666667;9;56.194520548;65;66.666666667;80;0;67;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";U0711;3;3;1;1;76.333333333;88;0;0;0;0;0;;;;;;2;0;1;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";U0712;226;226;16.548672566;11;69.422523942;72;49.115044248;5.3097345133;7.0796460177;20.353982301;12;9.75;3;67.666666667;68;41.666666667;3;0;223;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";U0714;66;66;7.6060606061;2;55.118804483;71.5;40.909090909;3.0303030303;9.0909090909;1.5151515152;2;2;2;41.5;41.5;50;29;0;37;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";U0715;1;1;1;1;30;30;0;0;0;0;0;;;;;;1;0;0;U0715  COVID-19 AUTRES FORMES, VIRUS NON IDENTIFIÉ;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:03";="620100685";Total;431;431;14.11136891;8;67.406852493;73;47.331786543;4.1763341067;10.208816705;13.457076566;18;8.3888888889;3;61.009284627;65;50;115;0;1778;Tous diagnostics;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";U0710;34;34;8.7058823529;6;82.970588235;85;38.235294118;0;8.8235294118;0;0;;;;;;26;0;8;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";U0712;4;4;17;14;78.5;79.5;100;0;25;0;0;;;;;;0;1;3;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";U0714;8;8;8.875;7.5;78.75;83;62.5;0;0;0;0;;;;;;5;0;3;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:53";="800000069";Total;45;45;9.5333333333;7;81.8;84;46.666666667;0;8.8888888889;0;0;;;;;;31;1;15;Tous diagnostics;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";U0710;10;10;18.5;17.5;87.6;86;60;0;0;0;0;;;;;;2;1;7;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:48";="020000071";Total;10;10;18.5;17.5;87.6;86;60;0;0;0;0;;;;;;2;1;11;Tous diagnostics;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";U0710;182;182;19.423076923;14;74.817612524;80;56.593406593;7.1428571429;0.5494505495;3.2967032967;13;15.923076923;13;70.153846154;67;84.615384615;73;0;109;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";U0712;138;138;16.384057971;10.5;71.775362319;76;48.550724638;4.347826087;0.7246376812;6.5217391304;6;8.5;9;77.166666667;76;16.666666667;6;0;132;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";U0714;55;55;22.181818182;10;69.896637609;83;58.181818182;1.8181818182;0;7.2727272727;1;10;10;85;85;0;20;0;35;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:51";="600100721";Total;360;360;18.194444444;11;72.725334855;78;53.888888889;4.7222222222;0.5555555556;5.2777777778;17;13.294117647;10;73.411764706;72;52.941176471;99;0;901;Tous diagnostics;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";U0710;97;97;11.75257732;7;64.509956221;74;62.886597938;17.525773196;16.494845361;11.340206186;17;12.647058824;4;71.764705882;73;64.705882353;43;0;54;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";U0711;33;33;12.181818182;12;88.333333333;89;42.424242424;0;0;0;0;;;;;;21;0;12;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";U0712;26;26;12.961538462;9;69.192307692;69;57.692307692;7.6923076923;3.8461538462;3.8461538462;2;4.5;4.5;62;62;100;1;0;25;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";U0714;80;80;8.4625;5;62.006849315;75;48.75;3.75;10;2.5;3;12.333333333;6;45;51;100;35;0;45;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";U0715;15;15;10.8;11;80.666666667;87;13.333333333;0;0;0;0;;;;;;4;1;10;U0715  COVID-19 AUTRES FORMES, VIRUS NON IDENTIFIÉ;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:46";="620100057";Total;240;240;10.445833333;8;68.323664384;77;50.833333333;7.5;9.1666666667;4.5833333333;18;11.777777778;5;66.555555556;71;72.222222222;104;1;143;Tous diagnostics;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";U0710;165;165;13.533333333;8;64.187347447;77;61.818181818;3.0303030303;4.8484848485;3.0303030303;5;38.6;44;61.8;66;80;98;0;67;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";U0712;85;85;14.188235294;12;63.814568896;71;55.294117647;2.3529411765;4.7058823529;11.764705882;2;11;11;80;80;100;1;0;84;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";U0714;30;30;5.2;3;40.975981735;32;36.666666667;0;0;0;0;;;;;;23;0;7;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:35";="600101984";Total;273;273;12.172161172;7;61.265311857;75;56.776556777;2.1978021978;4.0293040293;4.7619047619;6;28.5;14.5;67.166666667;66.5;83.333333333;122;0;201;Tous diagnostics;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";U0710;200;200;13.795;11;78.170589041;80.5;46.5;8;5.5;4;16;9.3125;8;67.1875;67;68.75;108;0;92;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";U0712;62;62;11.064516129;8;67.776800707;75.5;45.161290323;4.8387096774;3.2258064516;6.4516129032;3;2.3333333333;1;69;68;66.666666667;2;0;60;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";U0714;55;55;13.563636364;11;73.423312578;80;54.545454545;0;0;0;0;;;;;;24;0;31;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:01";="800000028";Total;310;310;13.087096774;10;75.446973045;80;48.064516129;5.1612903226;3.5483870968;3.8709677419;16;7.5;7;66.875;67.5;75;134;0;182;Tous diagnostics;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";U0710;147;147;14.979591837;10;72.547087876;77;55.102040816;12.244897959;15.646258503;2.7210884354;18;11.611111111;7;66.611111111;67.5;44.444444444;92;0;55;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";U0711;3;3;10.666666667;2;21.239269406;0.5835616438;66.666666667;33.333333333;0;0;1;28;28;63;63;100;1;0;2;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";U0712;67;67;19.28358209;13;76.014925373;80;50.746268657;2.9850746269;0;1.4925373134;2;10.5;10.5;58.5;58.5;100;3;0;64;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";U0714;36;36;10.25;6.5;65.489802131;73;52.777777778;5.5555555556;5.5555555556;0;2;8;8;70.5;70.5;50;14;0;22;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";U0715;1;1;1;1;0.0493150685;0.0493150685;0;0;0;0;0;;;;;;1;0;0;U0715  COVID-19 AUTRES FORMES, VIRUS NON IDENTIFIÉ;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:51";="590783239";Total;248;248;15.225806452;10;71.487185152;77;54.032258065;8.064516129;8.4677419355;2.0161290323;20;12.9;10.5;65.8;66.5;55;111;0;152;Tous diagnostics;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";U0710;41;41;6.6097560976;6;67.365853659;67;46.341463415;0;0;0;0;;;;;;19;0;22;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";U0712;5;5;6.6;5;67.8;74;40;0;0;0;0;;;;;;0;1;4;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";U0714;1;1;3;3;42;42;100;0;0;0;0;;;;;;1;0;0;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:08";="590785374";Total;47;47;6.5319148936;5;66.872340426;68;46.808510638;0;0;0;0;;;;;;20;1;26;Tous diagnostics;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:49";="020000063";U0710;134;134;12.432835821;9;67.423083214;74;54.47761194;18.656716418;8.9552238806;2.2388059701;25;15.2;17;63.28;69;64;71;0;63;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:49";="020000063";U0711;1;1;41;41;74;74;100;0;0;0;0;;;;;;0;0;1;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:49";="020000063";U0712;78;78;12.051282051;9;69.192307692;75.5;56.41025641;2.5641025641;3.8461538462;11.538461538;2;20;20;52;52;100;0;0;78;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:49";="020000063";U0714;134;134;10.23880597;4;60.190431405;71.5;52.985074627;2.2388059701;0.7462686567;10.447761194;3;9.3333333333;8;66;68;66.666666667;47;0;87;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:49";="020000063";Total;321;321;11.30529595;7;64.848009218;74;54.828660436;6.8535825545;3.738317757;7.7881619938;22;14.772727273;16.5;65.545454545;69;63.636363636;118;0;692;Tous diagnostics;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";U0710;7;7;13.571428571;11;54.857142857;61;14.285714286;0;28.571428571;0;0;;;;;;3;0;4;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";U0712;6;6;7.3333333333;6.5;65;65;0;0;16.666666667;0;0;;;;;;0;0;6;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";U0714;9;9;4.6666666667;1;64.111111111;69;33.333333333;0;33.333333333;0;0;;;;;;1;0;8;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:17";="590000188";Total;22;22;8.2272727273;5.5;61.409090909;63.5;18.181818182;0;27.272727273;0;0;;;;;;4;0;18;Tous diagnostics;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";U0710;73;73;11.465753425;9;68.89964346;74;64.383561644;19.178082192;1.3698630137;0;14;14.642857143;9;66.142857143;69;85.714285714;49;0;24;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";U0711;1;1;18;18;85;85;0;0;0;0;0;;;;;;0;0;1;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";U0712;63;63;10.714285714;7;73.46031746;80;42.857142857;3.1746031746;1.5873015873;0;2;4.5;4.5;56.5;56.5;100;1;0;62;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";U0714;78;78;6.8076923077;3;73.09139445;82.5;58.974358974;1.2820512821;0;0;1;1;1;75;75;100;24;0;54;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";Total;200;200;9.06;6.5;71.514013699;80;55;6;1;0;12;13.333333333;9;65;68.5;83.333333333;74;0;137;Tous diagnostics;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";U0710;88;88;12.863636364;8.5;73.409028643;81;51.136363636;18.181818182;14.772727273;0;16;11.625;9.5;71.9375;74.5;68.75;41;0;47;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";U0712;50;50;13.92;10;68.52;72.5;50;8;8;0;4;8.25;8;70.75;73;75;0;0;50;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";U0714;50;50;8.06;4;56.773479452;69;30;8;6;0;4;6.25;2;49.75;57;75;22;0;28;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";U0715;3;3;6;5;63;71;33.333333333;0;0;0;0;;;;;;1;0;2;U0715  COVID-19 AUTRES FORMES, VIRUS NON IDENTIFIÉ;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";Total;183;183;11.661202186;8;67.364308706;74;44.262295082;10.382513661;8.7431693989;0;19;10.842105263;9;68.315789474;72;68.421052632;64;0;143;Tous diagnostics;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:45";="590781803";U0710;166;166;10.379518072;7;75.675177422;78.5;52.409638554;11.445783133;11.445783133;4.2168674699;19;10.947368421;10;69.052631579;71;73.684210526;142;0;24;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:45";="590781803";U0711;17;17;7.4117647059;5;43.097824335;55;35.294117647;11.764705882;35.294117647;0;2;6;6;73;73;50;11;0;6;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:45";="590781803";U0712;214;214;10.96728972;7.5;68.116860837;73;42.056074766;5.1401869159;3.2710280374;13.08411215;11;7.3636363636;5;62.090909091;72;18.181818182;1;0;213;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:45";="590781803";U0714;61;61;5.5245901639;1;67.551717943;74;37.704918033;0;3.2786885246;4.9180327869;0;;;;;;48;0;13;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:45";="590781803";U0715;9;9;3.3333333333;3;39.964687976;36;22.222222222;0;0;0;0;;;;;;3;0;6;U0715  COVID-19 AUTRES FORMES, VIRUS NON IDENTIFIÉ;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:45";="590781803";Total;463;463;9.7105831533;6;69.196733631;74;44.492440605;6.6954643629;7.343412527;7.9913606911;31;9.6129032258;8;66.516129032;71;51.612903226;205;0;434;Tous diagnostics;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";U0710;98;98;13.37755102;10;75.297120492;82;40.816326531;0;9.1836734694;14.285714286;0;;;;;;58;0;40;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";U0711;15;15;13.533333333;12;84.733333333;87;33.333333333;0;6.6666666667;0;0;;;;;;6;0;9;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";U0712;65;65;10.569230769;8;70.939178082;78;36.923076923;0;3.0769230769;7.6923076923;0;;;;;;8;0;57;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";U0714;39;39;9.4871794872;6;64.00344222;79;38.461538462;0;2.5641025641;5.1282051282;0;;;;;;23;0;16;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";U0715;3;3;12;14;83;85;0;0;33.333333333;0;0;;;;;;0;0;3;U0715  COVID-19 AUTRES FORMES, VIRUS NON IDENTIFIÉ;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";Total;202;202;11.683168317;9;72.006428862;81;37.128712871;0;4.9504950495;8.9108910891;0;;;;;;95;0;328;Tous diagnostics;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";U0710;193;193;18.07253886;10;68.037206331;73;49.222797927;16.062176166;10.362694301;10.880829016;31;17.741935484;10;66.387096774;70;64.516129032;92;0;101;U0710  COVID-19 RESPIRATOIRE VIRUS IDENTIFIÉ;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";U0711;7;7;25.571428571;3;48.188258317;68;85.714285714;42.857142857;14.285714286;28.571428571;3;10.666666667;2;68.666666667;68;66.666666667;2;0;5;U0711  COVID-19 RESPIRATOIRE VIRUS NON IDENTIFIÉ;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";U0712;144;144;20.270833333;10;65.655194064;70;51.388888889;18.055555556;8.3333333333;15.277777778;26;7.5769230769;3.5;59.230769231;63.5;65.384615385;2;0;142;U0712  PORTEUR DE SARS-COV-2, ASYMPTOMATIQUE;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";U0714;96;96;12.697916667;5;51.416952055;63;54.166666667;8.3333333333;6.25;12.5;8;4;2.5;46.75;48.5;50;27;3;66;U0714  COVID-19 AUTRES FORMES, VIRUS IDENTIFIÉ;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";U0715;5;5;5;6;56;69;60;20;0;0;1;2;2;86;86;0;1;0;4;U0715  COVID-19 AUTRES FORMES, VIRUS NON IDENTIFIÉ;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";Total;424;424;16.997641509;8;63.046872577;70;51.179245283;13.91509434;8.4905660377;11.79245283;59;12.813559322;6;60.796610169;64;62.711864407;124;3;1322;Tous diagnostics;2023.7;X800000044;05SEP23;17:44:11
