"champ";"statut";"annee";"periode";"date du resultat";"ipe";gdreg;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 14:55:42";="590781662";91 Mutuelle Générale de l'Education Nationale (MGEN);90;2.6254375729;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:42";="590781662";93 Mutuelle Générale de la Police (MGP);2;0.0583430572;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:42";="590781662";99 Autres mutuelles;11;0.3208868145;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:42";="590781662";XX;16;0.4667444574;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";01 Régime général;3927;89.616613419;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";02 Régime agricole;276;6.2984938384;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";04 SNCF;28;0.6389776358;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";05 RATP;4;0.0912825194;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";07 Mineurs et assimilés;4;0.0912825194;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";08 Militaires de carrière;16;0.3651300776;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";10 Clercs et employés de notaire;3;0.0684618895;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";90 Caisse d'Assurance Maladie des cultes;1;0.0228206298;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";91 Mutuelle Générale de l'Education Nationale (MGEN);81;1.8484710178;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";93 Mutuelle Générale de la Police (MGP);2;0.0456412597;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";99 Autres mutuelles;30;0.6846188955;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:29";="590781621";XX;10;0.2282062985;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";01 Régime général;8781;88.331153807;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";02 Régime agricole;500;5.029675083;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";04 SNCF;35;0.3520772558;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";05 RATP;4;0.0402374007;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";06 Etablissement National des Invalides de la Marine (ENIM);1;0.0100593502;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";07 Mineurs et assimilés;10;0.1005935017;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";08 Militaires de carrière;119;1.1970626698;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";10 Clercs et employés de notaire;16;0.1609496027;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";17 Caisse des Français de l'étranger;1;0.0100593502;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";90 Caisse d'Assurance Maladie des cultes;1;0.0100593502;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";91 Mutuelle Générale de l'Education Nationale (MGEN);368;3.7018408611;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";93 Mutuelle Générale de la Police (MGP);11;0.1106528518;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";99 Autres mutuelles;82;0.8248667136;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:18";="590052056";XX;12;0.120712202;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";01 Régime général;725;83.621683968;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";02 Régime agricole;45;5.1903114187;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";04 SNCF;17;1.9607843137;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";07 Mineurs et assimilés;1;0.1153402537;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";08 Militaires de carrière;1;0.1153402537;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";10 Clercs et employés de notaire;1;0.1153402537;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";91 Mutuelle Générale de l'Education Nationale (MGEN);58;6.6897347174;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";93 Mutuelle Générale de la Police (MGP);2;0.2306805075;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";99 Autres mutuelles;16;1.84544406;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:50";="590781795";XX;1;0.1153402537;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";01 Régime général;2946;91.066460587;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";02 Régime agricole;26;0.8037094281;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";04 SNCF;30;0.9273570325;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";07 Mineurs et assimilés;67;2.0710973725;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";08 Militaires de carrière;9;0.2782071097;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";91 Mutuelle Générale de l'Education Nationale (MGEN);133;4.1112828439;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";93 Mutuelle Générale de la Police (MGP);7;0.2163833076;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:46";="620100677";99 Autres mutuelles;17;0.5255023184;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";01 Régime général;29589;87.738702408;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";02 Régime agricole;991;2.9385600759;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";03 Régime Social des Indépendants (RSI);2;0.0059304946;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";04 SNCF;204;0.6049104495;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";05 RATP;1;0.0029652473;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";06 Etablissement National des Invalides de la Marine (ENIM);252;0.74724232;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";07 Mineurs et assimilés;19;0.0563396987;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";08 Militaires de carrière;81;0.2401850314;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";10 Clercs et employés de notaire;39;0.1156446448;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";14 Assemblée Nationale;2;0.0059304946;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";90 Caisse d'Assurance Maladie des cultes;6;0.0177914838;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";91 Mutuelle Générale de l'Education Nationale (MGEN);1079;3.1995018385;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";93 Mutuelle Générale de la Police (MGP);22;0.0652354406;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";99 Autres mutuelles;396;1.1742379314;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:19";="590781415";XX;1041;3.086822441;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";01 Régime général;40766;87.030592857;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";02 Régime agricole;1866;3.9836895028;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";04 SNCF;459;0.9799107619;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";05 RATP;2;0.0042697637;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";06 Etablissement National des Invalides de la Marine (ENIM);591;1.2617151641;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";07 Mineurs et assimilés;8;0.0170790547;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";08 Militaires de carrière;215;0.4589995944;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";10 Clercs et employés de notaire;57;0.1216882646;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";14 Assemblée Nationale;2;0.0042697637;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";17 Caisse des Français de l'étranger;3;0.0064046455;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";90 Caisse d'Assurance Maladie des cultes;5;0.0106744092;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";91 Mutuelle Générale de l'Education Nationale (MGEN);1928;4.1160521765;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";93 Mutuelle Générale de la Police (MGP);22;0.0469674004;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";99 Autres mutuelles;327;0.6981063598;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:21";="620103440";XX;590;1.2595802822;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";01 Régime général;1257;83.688415446;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";02 Régime agricole;172;11.451398136;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";04 SNCF;11;0.7323568575;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";08 Militaires de carrière;7;0.466045273;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";10 Clercs et employés de notaire;5;0.3328894807;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";91 Mutuelle Générale de l'Education Nationale (MGEN);37;2.4633821571;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";93 Mutuelle Générale de la Police (MGP);1;0.0665778961;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";99 Autres mutuelles;2;0.1331557923;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:21";="800000085";XX;10;0.6657789614;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";01 Régime général;117734;88.526463799;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";02 Régime agricole;2596;1.9519824352;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";03 Régime Social des Indépendants (RSI);1;0.0007519193;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";04 SNCF;858;0.645146737;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";05 RATP;9;0.0067672735;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";06 Etablissement National des Invalides de la Marine (ENIM);91;0.0684246539;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";07 Mineurs et assimilés;382;0.2872331626;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";08 Militaires de carrière;419;0.3150541758;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";10 Clercs et employés de notaire;190;0.142864662;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";14 Assemblée Nationale;14;0.0105268698;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";15 Caisses Autonomes de Sécurité Sociale du Sénat;1;0.0007519193;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";90 Caisse d'Assurance Maladie des cultes;33;0.024813336;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";91 Mutuelle Générale de l'Education Nationale (MGEN);5570;4.1881903559;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";93 Mutuelle Générale de la Police (MGP);226;0.1699337559;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";99 Autres mutuelles;995;0.7481596776;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:46:48";="590780193";XX;3874;2.9129352673;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";01 Régime général;7783;84.414316703;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";02 Régime agricole;743;8.0585683297;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";04 SNCF;104;1.1279826464;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";05 RATP;59;0.6399132321;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";08 Militaires de carrière;32;0.3470715835;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";10 Clercs et employés de notaire;14;0.1518438178;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";17 Caisse des Français de l'étranger;1;0.010845987;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";90 Caisse d'Assurance Maladie des cultes;3;0.032537961;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";91 Mutuelle Générale de l'Education Nationale (MGEN);339;3.6767895879;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";93 Mutuelle Générale de la Police (MGP);16;0.1735357918;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";99 Autres mutuelles;34;0.3687635575;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:55";="020004404";XX;92;0.9978308026;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";01 Régime général;12376;87.320962393;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";02 Régime agricole;893;6.3007126226;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";04 SNCF;85;0.5997318846;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";05 RATP;1;0.0070556692;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";07 Mineurs et assimilés;26;0.1834474;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";08 Militaires de carrière;91;0.6420659;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";10 Clercs et employés de notaire;38;0.2681154307;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";14 Assemblée Nationale;1;0.0070556692;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";15 Caisses Autonomes de Sécurité Sociale du Sénat;1;0.0070556692;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";90 Caisse d'Assurance Maladie des cultes;16;0.1128907077;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";91 Mutuelle Générale de l'Education Nationale (MGEN);480;3.3867212305;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";93 Mutuelle Générale de la Police (MGP);13;0.0917237;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";99 Autres mutuelles;79;0.5573978692;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:30";="590781605";XX;73;0.5150638538;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:05";="590781811";01 Régime général;134;97.101449275;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:05";="590781811";02 Régime agricole;3;2.1739130435;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:05";="590781811";91 Mutuelle Générale de l'Education Nationale (MGEN);1;0.7246376812;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";01 Régime général;2573;82.919755076;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";02 Régime agricole;368;11.859490815;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";04 SNCF;13;0.4189494038;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";05 RATP;9;0.2900418949;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";07 Mineurs et assimilés;6;0.1933612633;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";08 Militaires de carrière;12;0.3867225266;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";10 Clercs et employés de notaire;2;0.0644537544;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";14 Assemblée Nationale;1;0.0322268772;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";90 Caisse d'Assurance Maladie des cultes;2;0.0644537544;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";91 Mutuelle Générale de l'Education Nationale (MGEN);84;2.7070576861;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";99 Autres mutuelles;13;0.4189494038;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:37";="800000093";XX;20;0.6445375443;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";01 Régime général;30705;87.959779993;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";02 Régime agricole;2007;5.7493984187;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";04 SNCF;346;0.9911768076;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";05 RATP;50;0.1432336427;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";07 Mineurs et assimilés;20;0.0572934571;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";08 Militaires de carrière;142;0.4067835453;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";10 Clercs et employés de notaire;79;0.2263091555;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";15 Caisses Autonomes de Sécurité Sociale du Sénat;1;0.0028646729;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";17 Caisse des Français de l'étranger;3;0.0085940186;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";90 Caisse d'Assurance Maladie des cultes;3;0.0085940186;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";91 Mutuelle Générale de l'Education Nationale (MGEN);1348;3.8615790077;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";93 Mutuelle Générale de la Police (MGP);30;0.0859401856;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";99 Autres mutuelles;95;0.2721439212;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:08";="600100713";XX;79;0.2263091555;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";01 Régime général;319;79.75;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";02 Régime agricole;34;8.5;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";04 SNCF;19;4.75;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";07 Mineurs et assimilés;2;0.5;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";08 Militaires de carrière;5;1.25;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";90 Caisse d'Assurance Maladie des cultes;1;0.25;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";91 Mutuelle Générale de l'Education Nationale (MGEN);14;3.5;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";99 Autres mutuelles;2;0.5;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:24";="020000048";XX;4;1;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";01 Régime général;60470;87.567880675;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";02 Régime agricole;1517;2.1967996525;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";04 SNCF;536;0.7761928897;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";05 RATP;17;0.0246180581;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";07 Mineurs et assimilés;1831;2.6515096662;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";08 Militaires de carrière;392;0.5676634567;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";10 Clercs et employés de notaire;67;0.0970241112;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";17 Caisse des Français de l'étranger;2;0.0028962421;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";90 Caisse d'Assurance Maladie des cultes;16;0.023169937;2023.7;X590782215;31AUG23;15:42:07
