"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;acte2;nb_occur;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";HZHE001 PRÉLÈV. PR ANALYSE BIOL. PDT 1ENDOS. DIAG. DES V. DIG.;0;HZHE001;8;8;8;32.5;0;0;0;73.875;77.5;87.5;12.5;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GFQL002 TOMOSCINTI PULM. VENTIL. +PERF.;0;GFQL002;9;8;8;25.375;12.5;0;0;86.125;86;62.5;37.5;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";NFQK001 RX UNILAT. GENOU SELON 1/2INCIDENCES;0;NFQK001;9;8;8;9.25;0;0;0;75.75;76.5;37.5;25;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";JDLD001 POSE 1SONDE UR.VÉSIC;0;JDLD001;7;7;7;13.428571429;28.571428571;0;28.571428571;71.142857143;69;42.857142857;71.428571429;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ZZQH033 SCAN. 3 TERRIT ANAT / PLUS + INJECT PROD CONTRAST;0;ZZQH033;7;7;7;41.142857143;14.285714286;14.285714286;0;76.428571429;73;42.857142857;14.285714286;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ACQJ002 IRM CRÂNE +INJECT IV;0;ACQJ002;6;6;6;48.833333333;0;16.666666667;0;66.5;64.5;66.666666667;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";MAQK002 RX CEINTURE SCAP. +/- ÉPAULE SELON 5INCIDENCES;0;MAQK002;7;6;6;17;0;0;0;82.833333333;84.5;33.333333333;16.666666667;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";Actes avec < 10 séjours;1;tt;409;278;278;18.446043165;14.028776978;3.2374100719;5.3956834532;71.41333399;76;55.035971223;22.661870504;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;25;24;24;9.5;0;0;0;78.708333333;85;54.166666667;50;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ZBQK002 RX THOR.;0;ZBQK002;21;18;18;9.8888888889;0;0;0;79.555555556;81;61.111111111;61.111111111;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;22;17;17;13.352941176;0;0;0;77.588235294;76;64.705882353;64.705882353;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;5;5;5;12.2;0;0;0;80.6;81;60;100;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";JDLD001 POSE 1SONDE UR.VÉSIC;0;JDLD001;4;4;4;23.25;0;0;0;80.75;85;75;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;4;4;4;19.25;0;0;0;69.75;68;75;50;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ACQK001 SCAN. CRÂNE;0;ACQK001;5;4;4;6;0;0;0;79.5;83.5;50;50;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;5;4;4;14;0;0;0;76;79;100;50;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;5;4;4;13.25;0;0;0;89.75;91.5;75;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";NAQK023 RX BASSIN SELON 3INCIDENCES;0;NAQK023;2;2;2;15.5;0;0;0;72.5;72.5;50;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;2;2;2;17.5;0;0;0;94;94;50;50;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ALQP006 ÉVAL. 1DÉFIC. COGNITIF;0;ALQP006;1;1;1;12;0;0;0;87;87;100;100;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;1;1;1;8;0;0;0;73;73;100;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";EBQM001 DOPPLER ART. CERV.CÉPH EXTRACRÂN. SANS MESURE ÉPAISSEUR;0;EBQM001;1;1;1;8;0;0;0;77;77;100;100;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";EDQM001 DOPPLER DES ART. ILIAQUES +DES ART. DES MB INF.;0;EDQM001;1;1;1;21;0;0;0;71;71;100;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";EJQM003 DOPPLER VN MB INF. +VN ILIAQUES PR RECH. THROMBOSE VN PROF.;0;EJQM003;1;1;1;22;0;0;0;95;95;0;100;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";EJQM004 DOPPLER DES VN DES MB INF. +DES VN ILIAQUES SANS MARQUAGE CUT.;0;EJQM004;1;1;1;21;0;0;0;71;71;100;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";HLQM001 ÉCHO FOIE +DES VB;0;HLQM001;1;1;1;14;0;0;0;84;84;100;100;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";HMQH007 CHOLANGIOGRAPHIE RÉTROGRADE O-G-DSCOPIE;0;HMQH007;1;1;1;21;0;0;0;95;95;100;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";JAQM004 ÉCHO RÉNALE +ÉCHO VESSIE;0;JAQM004;1;1;1;21;0;0;0;95;95;100;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";LFQK002 RX SEGT LOMB. VERTÉB. SELON 1À 3INCIDENCES;0;LFQK002;1;1;1;2;0;0;0;87;87;100;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";ZCQK002 RX ABD. SANS PRÉPA.;0;ZCQK002;1;1;1;14;0;0;0;86;86;0;100;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:41";="800000085";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;3;1;1;10;0;0;0;91;91;100;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZZQK002 RX AU LIT SELON 1/2INCIDENCES;0;ZZQK002;2363;409;409;19.471882641;26.161369193;38.386308068;15.892420538;65.085165958;69;55.990220049;24.205378973;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZZQP004 RESTITUTION 3D DES IMAGES ACQUISES SCAN.;0;ZZQP004;474;287;287;22.118466899;25.783972125;35.191637631;12.891986063;64.220018138;67;54.355400697;17.770034843;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZBQK002 RX THOR.;0;ZBQK002;302;225;225;18.884444444;13.777777778;26.222222222;9.3333333333;63.321607306;68;52.444444444;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;1520;115;115;19.095652174;66.086956522;68.695652174;39.130434783;54.028993448;60;52.173913043;21.739130435;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;134;108;108;30.287037037;9.2592592593;38.888888889;9.2592592593;69.435185185;70;56.481481481;9.2592592593;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;143;101;101;28.01980198;48.514851485;41.584158416;20.792079208;60.445544554;61;56.435643564;6.9306930693;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;514;99;99;22.444444444;59.595959596;63.636363636;43.434343434;58.536128407;62;54.545454545;25.252525253;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZZQN002 RESTITUTION 3D DES IMAGES ACQUISES REMNO;0;ZZQN002;146;96;96;33.010416667;23.958333333;42.708333333;14.583333333;60.867836758;66.5;61.458333333;3.125;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;151;91;91;27.263736264;72.527472527;71.428571429;27.472527473;59.012705103;61;54.945054945;12.087912088;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;85;85;85;8.4470588235;3.5294117647;17.647058824;2.3529411765;76.073585818;80;51.764705882;31.764705882;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;872;79;79;23.126582278;86.075949367;78.481012658;35.443037975;59.430379747;61;55.696202532;15.189873418;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;86;76;76;27.960526316;38.157894737;52.631578947;13.157894737;60.394917087;64;52.631578947;23.684210526;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ACQK001 SCAN. CRÂNE;0;ACQK001;106;75;75;25.346666667;16;33.333333333;5.3333333333;74.215086758;81;49.333333333;21.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;76;69;69;16.855072464;30.434782609;55.072463768;21.739130435;65.15942029;70;66.666666667;43.47826087;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;84;66;66;21.46969697;86.363636364;84.848484848;33.333333333;60.848484848;61.5;56.060606061;16.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;68;62;62;27.951612903;29.032258065;46.774193548;14.516129032;62.112903226;64;69.35483871;32.258064516;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";DEQP004 SCOPE/TÉLÉECG CONTINU/24H;0;DEQP004;72;60;60;9.7;20;46.666666667;13.333333333;45.42716895;52.5;48.333333333;6.6666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;128;58;58;31.965517241;44.827586207;53.448275862;31.034482759;63.775862069;64;53.448275862;10.344827586;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ACQJ002 IRM CRÂNE +INJECT IV;0;ACQJ002;65;53;53;33.264150943;24.528301887;56.603773585;16.981132075;61.665650039;65;66.037735849;3.7735849057;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;369;53;53;18.528301887;54.716981132;67.924528302;37.735849057;63.5362626;64;54.716981132;33.962264151;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;511;53;53;36.490566038;98.113207547;66.037735849;28.301886792;52.041302662;60;47.169811321;9.4339622642;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;322;51;51;25.862745098;98.039215686;74.509803922;25.490196078;61.921568627;63;54.901960784;9.8039215686;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;491;51;51;29.254901961;100;76.470588235;25.490196078;56.591673382;61;50.980392157;13.725490196;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";JAQM003 ÉCHO RÉNALE;0;JAQM003;54;48;48;23.4375;14.583333333;39.583333333;6.25;72.625;74.5;64.583333333;18.75;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";ZZQL016 TOMOSCINTI CORPS ENTIER TEP;0;ZZQL016;49;46;46;34.086956522;15.217391304;26.086956522;10.869565217;68.130434783;69.5;71.739130435;17.391304348;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";AAQP011 EEG 8 DÉRIV / > + ENREG AU - 20 MIN AU LIT DU MALADE;0;AAQP011;68;44;44;35.340909091;38.636363636;54.545454545;13.636363636;62.909090909;67.5;45.454545455;11.363636364;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;153;43;43;30.651162791;69.76744186;79.069767442;46.511627907;58.661293406;65;58.139534884;30.23255814;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";GELD004 INTUB.;0;GELD004;49;39;39;24.846153846;94.871794872;87.179487179;20.512820513;56.487179487;60;51.282051282;15.384615385;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;141;38;38;26.315789474;68.421052632;76.315789474;60.526315789;60.736842105;63.5;50;28.947368421;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";HEQE002 ENDOS. O.G.D;0;HEQE002;47;36;36;31.027777778;27.777777778;25;13.888888889;67.083333333;67;66.666666667;16.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";Actes avec < 10 séjours;1;tt;1822;1215;1215;34.866666667;43.04526749;33.004115226;20.658436214;55.755941147;62;51.193415638;6.1728395062;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:26";="590780193";Autres;2;ttt;1462;868;868;27.559907834;35.138248848;44.585253456;19.470046083;62.286500221;64;54.608294931;14.055299539;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;155;117;117;19.11965812;12.820512821;6.8376068376;10.256410256;77.324786325;80;46.153846154;40.170940171;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZBQK002 RX THOR.;0;ZBQK002;345;83;83;27.542168675;22.891566265;7.2289156627;12.048192771;77.240963855;77;51.807228916;26.506024096;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;221;82;82;22.12195122;24.390243902;4.8780487805;14.634146341;78.280487805;80.5;50;45.12195122;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;69;64;64;16.078125;6.25;1.5625;3.125;78.96875;82.5;46.875;65.625;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;140;58;58;12.103448276;10.344827586;3.4482758621;1.724137931;77.827586207;81;37.931034483;63.793103448;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ACQK001 SCAN. CRÂNE;0;ACQK001;62;49;49;29.959183673;20.408163265;2.0408163265;16.326530612;78.775510204;84;55.102040816;24.489795918;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;428;40;40;31.375;50;17.5;40;73.325;75.5;52.5;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;36;33;33;21.757575758;15.151515152;3.0303030303;6.0606060606;81.636363636;84;42.424242424;54.545454545;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;290;33;33;31;33.333333333;3.0303030303;21.212121212;76.666666667;77;63.636363636;36.363636364;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;23;22;22;36.363636364;22.727272727;0;13.636363636;77.590909091;81;45.454545455;36.363636364;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;24;21;21;29.19047619;33.333333333;33.333333333;23.80952381;74.476190476;76;47.619047619;9.5238095238;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;34;19;19;39.842105263;63.157894737;5.2631578947;42.105263158;72.157894737;73;42.105263158;21.052631579;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;19;18;18;32.722222222;38.888888889;11.111111111;22.222222222;80.888888889;84.5;38.888888889;33.333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZZQP004 RESTITUTION 3D DES IMAGES ACQUISES SCAN.;0;ZZQP004;28;18;18;35.944444444;27.777777778;0;16.666666667;79.166666667;84;44.444444444;27.777777778;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZCQK002 RX ABD. SANS PRÉPA.;0;ZCQK002;17;16;16;33.0625;12.5;0;6.25;84.5;91.5;18.75;31.25;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GEJE001 ASPI THÉRAP. FIBRO;0;GEJE001;19;15;15;36.2;40;0;13.333333333;79.2;76;60;33.333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";NAQK015 RX BASSIN SELON 1INCIDENCE;0;NAQK015;14;14;14;30.714285714;7.1428571429;0;7.1428571429;82;84;21.428571429;14.285714286;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZZQH033 SCAN. 3 TERRIT ANAT / PLUS + INJECT PROD CONTRAST;0;ZZQH033;15;14;14;36.285714286;21.428571429;0;7.1428571429;81.857142857;87;64.285714286;21.428571429;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DEQP004 SCOPE/TÉLÉECG CONTINU/24H;0;DEQP004;75;14;14;45.357142857;71.428571429;7.1428571429;42.857142857;64.857142857;66;64.285714286;21.428571429;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZZQK024 SCAN. 3 TERRIT ANAT / PLUS SANS INJECT PROD CONTRAST;0;ZZQK024;14;13;13;30.769230769;30.769230769;0;23.076923077;77.923076923;77;46.153846154;30.769230769;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";AAQP006 EEG 8 DÉRIV / > DURÉE 1 À 4 H + ENREG VIDÉO;0;AAQP006;17;13;13;34;38.461538462;0;38.461538462;71.923076923;76;76.923076923;23.076923077;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GEQE007 FIBRO BR.;0;GEQE007;13;12;12;30.666666667;25;0;8.3333333333;76.666666667;81;75;50;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;17;12;12;53.916666667;100;8.3333333333;41.666666667;66.583333333;70.5;66.666666667;8.3333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";EJQM003 DOPPLER VN MB INF. +VN ILIAQUES PR RECH. THROMBOSE VN PROF.;0;EJQM003;12;11;11;27;18.181818182;0;9.0909090909;79.636363636;77;45.454545455;18.181818182;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;220;11;11;49.818181818;100;0;36.363636364;65.727272727;70;63.636363636;9.0909090909;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLQP005 SPO2 PDT AU MOINS 6H;0;GLQP005;10;10;10;16.1;0;0;0;74;79.5;50;60;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";NAQK071 RX BASSIN SELON 1 INCIDENCE + RX UNILAT HANCHE SELON 1/2 INCIDENCES;0;NAQK071;10;10;10;21.4;10;0;0;80.2;79.5;60;10;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DEQP005 ECG SUR AU MOINS 2DÉRIV. +ENREG. CONTINU PDT AU MOINS/24H;0;DEQP005;12;10;10;33.4;30;30;40;79.1;79.5;60;10;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLQP001 RÉGLAGE O2THÉR. SAO2 CHEZ ENFANT/24H;0;GLQP001;9;9;9;16.111111111;0;0;0;71.888888889;79;55.555555556;55.555555556;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;14;9;9;59.333333333;100;0;44.444444444;69.444444444;70;66.666666667;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";Actes avec < 10 séjours;1;tt;871;290;290;42.731034483;48.275862069;3.7931034483;29.655172414;71.755172414;73;66.206896552;17.586206897;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:54";="590781605";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;134;96;96;13.104166667;7.2916666667;8.3333333333;5.2083333333;75.375;78;54.166666667;32.291666667;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:54";="590781605";ZBQK002 RX THOR.;0;ZBQK002;201;96;96;15.166666667;9.375;8.3333333333;8.3333333333;74.104166667;77.5;53.125;42.708333333;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:54";="590781605";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;181;53;53;12.566037736;16.981132075;5.6603773585;13.20754717;71.735849057;74;58.490566038;28.301886792;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:54";="590781605";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;37;35;35;12.942857143;5.7142857143;2.8571428571;5.7142857143;79.085714286;84;57.142857143;40;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:54";="590781605";ACQK001 SCAN. CRÂNE;0;ACQK001;30;25;25;18.48;8;4;8;81.2;83;64;20;2023.7;X590781605;31AUG23;14:25:07
