"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;acte2;nb_occur;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";GELD004 INTUB.;0;GELD004;4;4;4;19.25;100;0;25;63.25;64;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;4;4;4;16.5;100;0;25;65.25;67;75;25;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;28;4;4;19.25;100;0;25;63.25;64;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";ZCQK005 SCAN. ABD/PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK005;3;3;3;14.666666667;100;0;33.333333333;60.666666667;56;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;4;3;3;22.333333333;100;0;66.666666667;71.333333333;73;100;33.333333333;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;17;3;3;20.333333333;100;0;33.333333333;69;73;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;2;2;2;28.5;100;0;100;64.5;64.5;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;2;2;2;15;100;0;100;59.5;59.5;50;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";AAQP350 EEG 14 DÉRIV / > + ENREG AU - 20 MIN + NUMÉRIS PATIENT 6 ANS / >;0;AAQP350;3;2;2;18.5;100;0;0;65;65;100;50;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";ACQK001 SCAN. CRÂNE;0;ACQK001;3;2;2;22.5;100;0;0;76.5;76.5;50;100;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;4;2;2;25.5;100;0;100;60.5;60.5;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";GLLD004 VENTIL. TRACH +PEP>6 +/-FIO2 >60% +DÉCUBITUS VENTRAL ALTERNÉ/24H;0;GLLD004;5;2;2;17.5;100;0;0;54;54;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;14;2;2;18;100;0;0;76;76;100;50;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;19;2;2;27.5;100;0;50;62.5;62.5;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";DEQP005 ECG SUR AU MOINS 2DÉRIV. +ENREG. CONTINU PDT AU MOINS/24H;0;DEQP005;1;1;1;22;100;0;0;79;79;0;100;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";EQLF001 DOBU/DOPA CONTINUE <8µG/KG/MN/DOPEXAMINE SF PÉRIODE NÉONATALE/24H;0;EQLF001;1;1;1;14;100;0;0;56;56;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";GLQP005 SPO2 PDT AU MOINS 6H;0;GLQP005;1;1;1;23;100;0;0;74;74;100;100;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";HSLD002 ALIMT ENTÉR. SONDE >35CAL/KG/J/24H;0;HSLD002;3;1;1;8;100;0;0;72;72;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;4;1;1;8;100;0;0;72;72;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";HSLF002 ALIMT PARENTÉRALE 20-35CAL/KG/J/24H;0;HSLF002;6;1;1;21;100;0;0;52;52;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";HSLF001 ALIMT ENTÉR. +PARENTÉRALE >35CAL/KG/J/24H;0;HSLF001;10;1;1;21;100;0;0;52;52;100;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:29";="620101360";Actes avec < 10 séjours;1;tt;15;13;13;21.615384615;100;0;38.461538462;68.307692308;73;76.923076923;46.153846154;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ZBQK002 RX THOR.;0;ZBQK002;148;16;16;26.25;100;12.5;31.25;67.9375;70;62.5;6.25;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;17;15;15;26.066666667;100;13.333333333;26.666666667;67.933333333;70;66.666666667;6.6666666667;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;10;9;9;33.444444444;100;22.222222222;22.222222222;67.222222222;70;77.777777778;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;11;9;9;34.777777778;100;11.111111111;33.333333333;67.444444444;70;66.666666667;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;8;8;8;32.625;100;12.5;12.5;65.75;70;62.5;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;10;8;8;30.25;100;0;25;66.625;67;62.5;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;7;6;6;28;100;0;66.666666667;66.333333333;67;50;16.666666667;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ACQK001 SCAN. CRÂNE;0;ACQK001;8;6;6;30;100;0;33.333333333;68.833333333;69;66.666666667;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;5;5;5;42.8;100;20;80;71.8;71;80;20;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;6;5;5;32.2;100;40;20;72.4;70;60;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;4;4;4;19.75;100;0;25;66.25;64.5;50;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;6;4;4;32;100;0;75;71.25;70.5;50;25;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";FELF004 TRANSFU. CG > 1/2MASSE SANG CHEZ ADULTE/À 40ML/KG CHEZ N-NÉ MOINS/24H;0;FELF004;3;3;3;31.333333333;100;33.333333333;33.333333333;73.666666667;75;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";GLLD004 VENTIL. TRACH +PEP>6 +/-FIO2 >60% +DÉCUBITUS VENTRAL ALTERNÉ/24H;0;GLLD004;3;3;3;21.333333333;100;33.333333333;0;65.666666667;70;33.333333333;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;4;3;3;41.333333333;100;0;0;62.666666667;70;66.666666667;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;4;3;3;37.666666667;100;0;66.666666667;69.666666667;70;33.333333333;33.333333333;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ZCQM008 ÉCHO ABD.;0;ZCQM008;4;3;3;41.333333333;100;0;33.333333333;66.333333333;68;66.666666667;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ZCQK002 RX ABD. SANS PRÉPA.;0;ZCQK002;5;3;3;42.666666667;100;33.333333333;0;67;70;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";HEQE002 ENDOS. O.G.D;0;HEQE002;6;3;3;30.666666667;100;0;0;72.666666667;73;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;9;3;3;42.666666667;100;0;33.333333333;61.333333333;66;66.666666667;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";AAQP350 EEG 14 DÉRIV / > + ENREG AU - 20 MIN + NUMÉRIS PATIENT 6 ANS / >;0;AAQP350;10;3;3;47;100;0;33.333333333;66.666666667;66;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;2;2;2;56.5;100;0;50;69.5;69.5;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;2;2;2;15.5;100;0;0;63.5;63.5;0;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;3;2;2;19;100;0;50;72;72;0;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";DEQP004 SCOPE/TÉLÉECG CONTINU/24H;0;DEQP004;8;2;2;24;100;50;50;74.5;74.5;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";DKMD001 RESSUSCITATION CARD.RESP ++INTUB HORS BLOC;0;DKMD001;1;1;1;25;100;100;100;76;76;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";EAQH002 SCAN. DES VSSX ENCÉPH.;0;EAQH002;1;1;1;90;100;0;100;66;66;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";JVJF005 HÉMODIALYSE H.FILTR CONT. PR IRA/24H;0;JVJF005;1;1;1;67;100;0;0;70;70;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";KCQM001 ÉCHO GLD THYROÏDE;0;KCQM001;1;1;1;67;100;0;0;70;70;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";LMMA006 CURE H OMBIL. >16ANS +PROTH. AB. DIRECT;0;LMMA006;1;1;1;33;100;100;0;70;70;100;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:45";="590781415";Actes avec < 10 séjours;1;tt;70;41;41;48.097560976;100;19.512195122;26.829268293;68.390243902;70;92.682926829;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ZBQK002 RX THOR.;0;ZBQK002;43;7;7;19.714285714;100;0;0;65.714285714;72;28.571428571;71.428571429;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;50;7;7;19.714285714;100;0;0;65.714285714;72;28.571428571;71.428571429;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";DEQP004 SCOPE/TÉLÉECG CONTINU/24H;0;DEQP004;45;6;6;18.333333333;100;0;0;64.666666667;68.5;16.666666667;66.666666667;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;12;5;5;14.8;100;0;0;64.6;72;20;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;5;4;4;24.25;100;0;0;56;55.5;25;50;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;6;4;4;15;100;0;0;62.5;68;50;75;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;19;4;4;29.75;100;0;0;58;59.5;25;75;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;3;3;3;10.666666667;100;0;0;59.333333333;64;33.333333333;66.666666667;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;3;3;3;10.666666667;100;0;0;59.333333333;64;33.333333333;66.666666667;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;9;3;3;10.333333333;100;0;0;68;74;0;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;23;3;3;10.666666667;100;0;0;59.333333333;64;33.333333333;66.666666667;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GELD004 INTUB.;0;GELD004;2;2;2;12;100;0;0;52;52;50;50;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";JDLD001 POSE 1SONDE UR.VÉSIC;0;JDLD001;2;2;2;12;100;0;0;52;52;50;50;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;2;2;2;16.5;100;0;0;43.5;43.5;0;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ZZQK024 SCAN. 3 TERRIT ANAT / PLUS SANS INJECT PROD CONTRAST;0;ZZQK024;2;2;2;18;100;0;0;73;73;50;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";ZZQP003 SURV. MÉD. TRANSPORT INTRAHOSPITALIER 1PATIENT VENTILÉ;0;ZZQP003;2;2;2;12;100;0;0;52;52;50;50;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;3;2;2;7;100;0;0;69;69;50;50;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;9;2;2;7;100;0;0;69;69;50;50;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;15;2;2;11.5;100;0;0;65;65;0;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;1;1;1;58;100;0;0;73;73;0;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";EMQH001 SCAN. DES VSSX DES MB INF.;0;EMQH001;1;1;1;6;100;0;0;64;64;100;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";EZSA004 HÉMOSTASE IIRE À 1ACTE SUR LES VSSX DES MB AB. DIRECT;0;EZSA004;1;1;1;6;100;0;0;64;64;100;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;1;1;1;6;100;0;0;64;64;100;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GLQP012 MESURE CV LENTE +EXPIRATION FORCÉE +ENREG.;0;GLQP012;1;1;1;58;100;0;0;73;73;0;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";JAQJ001 ÉCHO RÉNALE ÉCHO VÉSICOPROSTAT V.RECTALE;0;JAQJ001;1;1;1;28;100;0;0;72;72;100;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";NCCA001 O.S FRAC. DIST. TIBIA/DES 2OS JAMBE FIXATEUR EXT.;0;NCCA001;1;1;1;6;100;0;0;64;64;100;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";EQQM001 SURV. HÉMODYNAMIQUE CONTINUE ÉCHOCARDIO ITÉRATIVE/24H;0;EQQM001;2;1;1;6;100;0;0;64;64;100;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;4;1;1;18;100;0;0;40;40;0;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;6;1;1;6;100;0;0;64;64;100;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;6;1;1;18;100;0;0;40;40;0;100;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:52";="620103440";Actes avec < 10 séjours;1;tt;14;11;11;29.181818182;100;0;0;66.909090909;73;27.272727273;45.454545455;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZZQK002 RX AU LIT SELON 1/2INCIDENCES;0;ZZQK002;1750;107;107;31.056074766;100;61.682242991;24.299065421;53.995032646;61;57.943925234;10.280373832;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;1279;76;76;23.513157895;100;72.368421053;25;54.022314348;59.5;55.263157895;14.473684211;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZZQP004 RESTITUTION 3D DES IMAGES ACQUISES SCAN.;0;ZZQP004;184;74;74;31.851351351;100;68.918918919;25.675675676;55.621806738;59;56.756756757;8.1081081081;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;834;68;68;25.235294118;100;77.941176471;27.941176471;58.176470588;61;55.882352941;13.235294118;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;124;66;66;27.787878788;100;78.787878788;24.242424242;57.80539643;61;56.060606061;12.121212121;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;373;59;59;30.440677966;100;67.796610169;30.508474576;55.367030416;61;52.542372881;10.169491525;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;73;57;57;23.684210526;100;84.210526316;26.315789474;58.789473684;61;56.140350877;14.035087719;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;510;52;52;37.173076923;100;65.384615385;28.846153846;51.772866175;59.5;48.076923077;9.6153846154;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;491;51;51;29.254901961;100;76.470588235;25.490196078;56.591673382;61;50.980392157;13.725490196;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;318;50;50;26.1;100;74;24;61.64;62;54;10;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;83;49;49;33;100;63.265306122;34.693877551;55.571428571;59;55.102040816;2.0408163265;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GELD004 INTUB.;0;GELD004;47;37;37;25.675675676;100;86.486486486;21.621621622;56.459459459;60;51.351351351;16.216216216;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZBQK002 RX THOR.;0;ZBQK002;54;31;31;46.935483871;100;61.290322581;22.580645161;56.516129032;63;51.612903226;3.2258064516;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;112;30;30;38.8;100;76.666666667;26.666666667;54.800456621;62.5;56.666666667;20;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;35;29;29;33.448275862;100;79.310344828;17.24137931;50.621162022;59;51.724137931;13.793103448;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;290;29;29;27.551724138;100;89.655172414;34.482758621;61;61;65.517241379;20.689655172;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;60;26;26;46.423076923;100;57.692307692;30.769230769;57.153846154;61;50;3.8461538462;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;108;26;26;33.461538462;100;69.230769231;46.153846154;60.5;63;53.846153846;15.384615385;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZZQN002 RESTITUTION 3D DES IMAGES ACQUISES REMNO;0;ZZQN002;38;23;23;53.826086957;100;69.565217391;17.391304348;45.361405599;53;65.217391304;0;2023.7;X590780193;31AUG23;11:45:29
