"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;ghm;ponder;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;2;12.5;0;0;0;83.5;83.5;50;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";04M202 Bronchopneumopathies chroniques surinfectées, niveau 2;0;04M202;2;7.5;0;0;0;90;90;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";04M253 Grippes, niveau 3;0;04M253;2;9;0;0;0;75;75;50;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";19M062 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 2;0;19M062;2;10;0;0;0;88;88;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";19M063 Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 3;0;19M063;2;14.5;0;0;0;85.5;85.5;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;2;8.5;0;0;0;92.5;92.5;50;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;1;9;0;0;0;82;82;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";04M072 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 2;0;04M072;1;15;0;0;0;90;90;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;1;19;0;0;0;91;91;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";05M05T Syncopes et lipothymies, très courte durée;0;05M05T;1;0;0;0;0;60;60;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;1;6;0;0;0;79;79;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";09M082 Affections dermatologiques sévères, niveau 2;0;09M082;1;16;0;0;0;63;63;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";10M13T Explorations et surveillance pour affections endocriniennes et métaboliques, très courte durée;0;10M13T;1;0;0;0;0;56;56;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";10M163 Troubles métaboliques, âge supérieur à 17 ans, niveau 3;0;10M163;1;9;0;0;0;87;87;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";10M164 Troubles métaboliques, âge supérieur à 17 ans, niveau 4;0;10M164;1;22;0;0;0;74;74;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";11M063 Insuffisance rénale, sans dialyse, niveau 3;0;11M063;1;18;0;0;0;71;71;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";19M104 Névroses autres que les névroses dépressives, niveau 4;0;19M104;1;10;0;0;0;95;95;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";23M064 Autres facteurs influant sur l'état de santé, niveau 4;0;23M064;1;16;0;0;0;89;89;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";23M08J Autres motifs de recours chez un patient diabétique, en ambulatoire;0;23M08J;1;0;0;0;0;67;67;100;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:48";="590781670";Autres;1;Autres;5;7.4;0;0;0;84.6;89;40;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";13C10J Ligatures tubaires par laparoscopie ou coelioscopie, en ambulatoire;0;13C10J;7;0;0;0;0;40.714285714;40;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";09C211 Interventions majeures hors tumeur maligne du sein, niveau 1;0;09C211;6;1.8333333333;0;0;0;48.833333333;52;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";04M202 Bronchopneumopathies chroniques surinfectées, niveau 2;0;04M202;5;8.2;0;0;0;75;75;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";06K04J Endoscopie digestive diagnostique et anesthésie, en ambulatoire;0;06K04J;5;0;0;0;0;34.8;26;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";04M033 Bronchites et asthme, âge supérieur à 17 ans, niveau 3;0;04M033;4;10;0;0;0;90.75;90;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";09C201 Autres interventions pour tumeur maligne du sein, niveau 1;0;09C201;4;2.5;0;0;0;56.5;53.5;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";13C031 Hystérectomies, niveau 1;0;13C031;4;5.5;0;25;0;53.5;56;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";13C06J Interruptions tubaires, en ambulatoire;0;13C06J;4;0;0;0;0;39.75;41;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";13C12J Dilatations et curetages, conisations pour affections non malignes, en ambulatoire;0;13C12J;4;0;0;0;0;43.25;42.5;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";13K02Z Endoscopies génito-urinaires thérapeutiques et anesthésie : séjours de la CMD 13 et de moins de 2 jours;0;13K02Z;4;0;0;0;0;40.5;40;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";14Z13A Accouchements uniques par voie basse chez une primipare, sans complication significative;0;14Z13A;4;6.75;0;25;0;29.25;29;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;3;11;0;0;0;81;83;33.333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";04M204 Bronchopneumopathies chroniques surinfectées, niveau 4;0;04M204;3;21.666666667;0;33.333333333;0;75;67;66.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";06K02Z Endoscopies digestives thérapeutiques et anesthésie : séjours de moins de 2 jours;0;06K02Z;3;0.3333333333;0;0;0;78;78;66.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";09C20J Autres interventions pour tumeur maligne du sein, en ambulatoire;0;09C20J;3;0;0;0;0;59.333333333;59;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";13C08J Interventions sur la vulve, le vagin ou le col utérin, en ambulatoire;0;13C08J;3;0;0;0;0;49.666666667;49;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";05M092 Insuffisances cardiaques et états de choc circulatoire, niveau 2;0;05M092;2;16.5;0;0;0;79.5;79.5;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";10M021 Diabète, âge supérieur à 35 ans, niveau 1;0;10M021;2;4;0;0;0;52.5;52.5;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";11M043 Infections des reins et des voies urinaires, âge supérieur à 17 ans, niveau 3;0;11M043;2;13;0;0;0;62;62;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";13C07J Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, en ambulatoire;0;13C07J;2;0;0;0;0;42.5;42.5;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:03";="020000261";Autres;1;Autres;70;8.2428571429;0;1.4285714286;0;67.657142857;72.5;27.142857143;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";18M12Z Explorations et surveillance pour maladies infectieuses ou parasitaires;0;18M12Z;30;0;0;0;0;66.966666667;69.5;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";04M111 Signes et symptômes respiratoires, niveau 1;0;04M111;4;0.25;0;0;0;67.25;70;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";04M202 Bronchopneumopathies chroniques surinfectées, niveau 2;0;04M202;4;6.5;0;0;0;57.25;58.5;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";23K02Z Explorations nocturnes et apparentées : séjours de moins de 2 jours;0;23K02Z;4;1;0;0;0;68.25;67.5;25;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;3;16.666666667;0;0;0;79.333333333;85;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";04M203 Bronchopneumopathies chroniques surinfectées, niveau 3;0;04M203;3;7.6666666667;33.333333333;66.666666667;33.333333333;64.333333333;60;66.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";05M09T Insuffisances cardiaques et états de choc circulatoire, très courte durée;0;05M09T;3;1.6666666667;0;0;0;80.333333333;80;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";09M053 Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3;0;09M053;3;14.333333333;0;0;0;68.333333333;63;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";04M22Z Explorations et surveillance pour affections de l'appareil respiratoire;0;04M22Z;2;0;0;0;0;70;70;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";05M124 Troubles vasculaires périphériques, niveau 4;0;05M124;2;23.5;0;0;0;76.5;76.5;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";08M102 Maladies osseuses et arthropathies spécifiques, niveau 2;0;08M102;2;5;0;0;0;74.5;74.5;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";09M052 Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2;0;09M052;2;5.5;0;0;0;58;58;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";09M054 Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4;0;09M054;2;15.5;0;0;0;71.5;71.5;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";10M022 Diabète, âge supérieur à 35 ans, niveau 2;0;10M022;2;8;0;0;0;48.5;48.5;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";10M031 Diabète, âge inférieur à 36 ans, niveau 1;0;10M031;2;3;0;0;0;22.5;22.5;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";10M162 Troubles métaboliques, âge supérieur à 17 ans, niveau 2;0;10M162;2;3;0;0;0;71;71;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";11M152 Autres affections des reins et des voies urinaires d'origine diabétique, âge supérieur à 17 ans, niveau 2;0;11M152;2;8;0;0;0;64;64;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";16M111 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 1;0;16M111;2;2;0;0;0;79.5;79.5;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";23M20T Autres symptômes et motifs de recours aux soins de la CMD 23, très courte durée;0;23M20T;2;0.5;0;0;0;90;90;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";10M13Z Explorations et surveillance pour affections endocriniennes et métaboliques;0;10M13Z;1;4;0;0;0;29;29;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:59";="620100651";Autres;1;Autres;65;9.1384615385;6.1538461538;7.6923076923;10.769230769;70.984615385;73;60;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/30 08:35:55";="590780284";04M081 Bronchopneumopathies chroniques, niveau 1;0;04M081;1;1;0;0;0;58;58;100;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:55";="590780284";04M22Z Explorations et surveillance pour affections de l'appareil respiratoire;0;04M22Z;1;0;0;0;0;55;55;100;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:55";="590780284";21C052 Autres interventions pour blessures ou complications d'acte, niveau 2;0;21C052;1;8;0;0;0;59;59;100;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:55";="590780284";23K02Z Explorations nocturnes et apparentées : séjours de moins de 2 jours;0;23K02Z;1;1;0;0;0;90;90;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:55";="590780284";23M19Z Explorations et surveillance pour autres motifs de recours aux soins;0;23M19Z;1;0;0;0;0;93;93;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";14Z13A Accouchements uniques par voie basse chez une primipare, sans complication significative;0;14Z13A;12;3.5;0;0;0;25.166666667;24;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";14Z14A Accouchements uniques par voie basse chez une multipare, sans complication significative;0;14Z14A;11;2.7272727273;0;0;0;29.363636364;29;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;10;6.5;0;0;0;66.8;67;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M202 Bronchopneumopathies chroniques surinfectées, niveau 2;0;04M202;8;5.5;0;0;0;76;78;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";14C08A Césariennes pour grossesse unique, sans complication significative;0;14C08A;6;5.5;0;0;0;32.666666667;32.5;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M201 Bronchopneumopathies chroniques surinfectées, niveau 1;0;04M201;5;4;0;0;0;68.4;67;40;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;3;9;0;0;0;73.666666667;80;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M203 Bronchopneumopathies chroniques surinfectées, niveau 3;0;04M203;3;4.6666666667;0;0;0;72;75;66.666666667;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;3;12;0;0;66.666666667;88;87;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M032 Bronchites et asthme, âge supérieur à 17 ans, niveau 2;0;04M032;2;4.5;0;0;0;82.5;82.5;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M051 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 1;0;04M051;2;4;0;0;0;59.5;59.5;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M092 Tumeurs de l'appareil respiratoire, niveau 2;0;04M092;2;6.5;0;0;0;66.5;66.5;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";04M143 Maladies pulmonaires interstitielles, niveau 3;0;04M143;2;4;0;0;0;74;74;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";05M082 Arythmies et troubles de la conduction cardiaque, niveau 2;0;05M082;2;9;0;100;50;76.5;76.5;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";05M22E Autres affections de la CMD 05 avec décès : séjours de moins de 2 jours;0;05M22E;2;1;0;0;0;88.5;88.5;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";10M021 Diabète, âge supérieur à 35 ans, niveau 1;0;10M021;2;2;0;0;0;71;71;50;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";23M101 Soins de contrôle chirurgicaux, niveau 1;0;23M101;2;4.5;0;0;0;75.5;75.5;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";05M05T Syncopes et lipothymies, très courte durée;0;05M05T;1;0;0;0;0;52;52;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";12M062 Prostatites aigües et orchites, niveau 2;0;12M062;1;4;0;0;0;72;72;100;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";14Z08Z Interruptions volontaires de grossesse : séjours de moins de 3 jours;0;14Z08Z;1;0;0;0;0;36;36;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:00";="020000287";Autres;1;Autres;56;6.5178571429;0;10.714285714;3.5714285714;70.839285714;72;42.857142857;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:03";="590797353";18M021 Maladies virales et fièvres d'étiologie indéterminée, âge inférieur à 18 ans, niveau 1;0;18M021;1;1;0;0;0;0.1068493151;0.1068493151;100;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";18M12Z Explorations et surveillance pour maladies infectieuses ou parasitaires;0;18M12Z;2;0;0;0;0;68.5;68.5;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";01M193 Autres lésions traumatiques intracrâniennes, sauf commotions, niveau 3;0;01M193;1;28;0;100;0;81;81;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";04M051 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 1;0;04M051;1;4;0;0;0;45;45;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";04M054 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 4;0;04M054;1;12;0;0;100;78;78;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";04M074 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 4;0;04M074;1;12;0;0;100;69;69;100;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";04M112 Signes et symptômes respiratoires, niveau 2;0;04M112;1;14;0;0;0;67;67;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";04M203 Bronchopneumopathies chroniques surinfectées, niveau 3;0;04M203;1;10;100;0;0;75;75;100;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";05M041 Infarctus aigu du myocarde, niveau 1;0;05M041;1;3;0;100;0;45;45;100;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";14Z13A Accouchements uniques par voie basse chez une primipare, sans complication significative;0;14Z13A;1;4;0;0;0;23;23;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:46";="590782421";23M20Z Autres symptômes et motifs de recours aux soins de la CMD 23;0;23M20Z;1;4;0;0;0;73;73;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";04M053 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 3;0;04M053;1;12;0;0;0;93;93;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";06M044 Hémorragies digestives, niveau 4;0;06M044;1;11;0;0;0;87;87;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";06M18Z Symptômes et autres recours aux soins de la CMD 06;0;06M18Z;1;4;0;0;0;88;88;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";09M051 Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1;0;09M051;1;2;0;0;0;86;86;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";10M09T Obésité, très courte durée;0;10M09T;1;0;0;0;0;46;46;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:00";="800000051";10M182 Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 2;0;10M182;1;11;0;0;0;83;83;100;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:20";="800000135";23Z02Z Soins Palliatifs, avec ou sans acte;0;23Z02Z;1;11;0;0;0;97;97;0;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";23M20T Autres symptômes et motifs de recours aux soins de la CMD 23, très courte durée;0;23M20T;20;0;0;0;0;63.7;64.5;50;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";04M134 Oedème pulmonaire et détresse respiratoire, niveau 4;0;04M134;5;24.6;0;0;20;80.4;80;80;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";04M133 Oedème pulmonaire et détresse respiratoire, niveau 3;0;04M133;4;10.75;0;0;25;75;77;25;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";04M203 Bronchopneumopathies chroniques surinfectées, niveau 3;0;04M203;4;8;0;0;0;68.25;68;25;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";05M093 Insuffisances cardiaques et états de choc circulatoire, niveau 3;0;05M093;4;17.75;0;0;0;86;88;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";16M113 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 3;0;16M113;4;7.25;0;0;25;87;85.5;25;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";23M06T Autres facteurs influant sur l'état de santé, très courte durée;0;23M06T;4;0;0;0;0;83.25;83.5;25;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";23M20Z Autres symptômes et motifs de recours aux soins de la CMD 23;0;23M20Z;4;10.5;0;0;0;86.25;87.5;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";04M052 Pneumonies et pleurésies banales, âge supérieur à 17 ans, niveau 2;0;04M052;3;6.6666666667;0;0;0;65.333333333;75;33.333333333;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";04M073 Infections et inflammations respiratoires, âge supérieur à 17 ans, niveau 3;0;04M073;3;15.666666667;0;0;0;85.333333333;90;33.333333333;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";04M132 Oedème pulmonaire et détresse respiratoire, niveau 2;0;04M132;3;7;0;0;0;73.333333333;70;100;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";05M092 Insuffisances cardiaques et états de choc circulatoire, niveau 2;0;05M092;3;4.3333333333;0;0;0;81.333333333;92;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";05M13T Douleurs thoraciques, très courte durée;0;05M13T;3;0;0;0;0;49.333333333;48;66.666666667;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:33";="590782165";16M112 Autres troubles de la lignée érythrocytaire, âge supérieur à 17 ans, niveau 2;0;16M112;3;13.666666667;0;0;0;65;84;0;2023.7;X590782165;30AUG23;14:10:49
