"champ";"statut";"annee";"periode";"date du resultat";"ipe";dg;lib_diag;nb_pat;nbsej;nbseq;dms;age_moy;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;2;2;4;91;72;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:34";="800000085";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z590;Sans abri;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5911;Logement sans confort;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:35";="800000093";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5500;Analphabétisme et illettrisme;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5508;Faibles niveaux éducatifs, autres et sans précision;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z551;Scolarisation inexistante ou inaccessible;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z565;Mauvais adaptation au travail;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z590;Sans abri;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5910;Logement insalubre ou impropre à l'habitation;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5911;Logement sans confort;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5912;Logement inadéquat du fait de l'état de santé de la personne;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5913;Logement en habitat temporaire ou de fortune;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5950;Absence totale de revenu, d'aide et de prestation financière;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5958;Situation de pauvreté extrême, autres et sans précision;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5960;Bénéficiaire de la CMUc;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5961;Bénéficiaire de l'AME;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5962;Bénéficiaire de minima sociaux;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5968;Faibles revenus, autres et non précisés;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5970;Absence de couverture sociale;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z5978;Couverture sociale et secours insuffisants, autres et non précisés;1;1;4;79;74;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z6020;Personne vivant seule à son domicile;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z6030;Difficultés liées à la langue;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z6038;Difficultés d'acculturation, autres et non précisées;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z604;Exclusion et rejet sociaux;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z605;Cible d'une discrimination et d'une persécution;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z620;Surveillance inadéquate de la part des parents;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z634;Disparition et décès d'un membre de la famille;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z635;Dislocation de la famille par séparation et divorce;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z637;Difficultés liées au fait d'avoir un parent à charge au domicile, nécessitant des soins;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z653;Difficultés liées à d'autres situations juridiques;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z742;Besoin d'assistance à domicile, aucun autre membre du foyer n'étant capable d'assurer les soins;2;7;7;15.714285714;41.5;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z750;Absence de services médicaux à domicile;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z751;Sujet attendant d'être admis ailleurs, dans un établissement adéquat;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:25";="800000523";Z754;Autres organisations d'aide non disponibles et non accessibles;0;0;0;;;2022.11;X800000523;22DEC22;10:53:02
